fishery_name,week,combined_type,n,total,prop
Skagit winter steelhead 2024,2024-03-31,Guided-Boat,5,131,0.03816793893129771
Skagit winter steelhead 2024,2024-03-31,Unguided-Bank,77,131,0.5877862595419847
Skagit winter steelhead 2024,2024-03-31,Unguided-Boat,47,131,0.35877862595419846
Skagit winter steelhead 2024,2024-04-07,Guided-Bank,4,145,0.027586206896551724
Skagit winter steelhead 2024,2024-04-07,Guided-Boat,7,145,0.04827586206896552
Skagit winter steelhead 2024,2024-04-07,Unguided-Bank,81,145,0.5586206896551724
Skagit winter steelhead 2024,2024-04-07,Unguided-Boat,53,145,0.36551724137931035
Skagit winter steelhead 2024,2024-04-14,Guided-Bank,2,94,0.02127659574468085
Skagit winter steelhead 2024,2024-04-14,Guided-Boat,6,94,0.06382978723404255
Skagit winter steelhead 2024,2024-04-14,Unguided-Bank,58,94,0.6170212765957447
Skagit winter steelhead 2024,2024-04-14,Unguided-Boat,28,94,0.2978723404255319
Skagit winter steelhead 2025,2025-01-26,Guided-Bank,0,25,0
Skagit winter steelhead 2025,2025-01-26,Guided-Boat,0,25,0
Skagit winter steelhead 2025,2025-01-26,Unguided-Bank,22,25,0.88
Skagit winter steelhead 2025,2025-01-26,Unguided-Boat,3,25,0.12
Skagit winter steelhead 2025,2025-02-02,Guided-Bank,2,40,0.05
Skagit winter steelhead 2025,2025-02-02,Guided-Boat,0,40,0
Skagit winter steelhead 2025,2025-02-02,Unguided-Bank,25,40,0.625
Skagit winter steelhead 2025,2025-02-02,Unguided-Boat,13,40,0.325
Skagit winter steelhead 2025,2025-02-09,Guided-Bank,1,56,0.017857142857142856
Skagit winter steelhead 2025,2025-02-09,Guided-Boat,2,56,0.03571428571428571
Skagit winter steelhead 2025,2025-02-09,Unguided-Bank,44,56,0.7857142857142857
Skagit winter steelhead 2025,2025-02-09,Unguided-Boat,9,56,0.16071428571428573
Skagit winter steelhead 2025,2025-02-16,Guided-Bank,1,60,0.016666666666666666
Skagit winter steelhead 2025,2025-02-16,Guided-Boat,4,60,0.06666666666666667
Skagit winter steelhead 2025,2025-02-16,Unguided-Bank,37,60,0.6166666666666667
Skagit winter steelhead 2025,2025-02-16,Unguided-Boat,18,60,0.3
Skagit winter steelhead 2025,2025-02-23,Guided-Bank,1,62,0.016129032258064516
Skagit winter steelhead 2025,2025-02-23,Guided-Boat,4,62,0.06451612903225806
Skagit winter steelhead 2025,2025-02-23,Unguided-Bank,32,62,0.5161290322580645
Skagit winter steelhead 2025,2025-02-23,Unguided-Boat,25,62,0.4032258064516129
Skagit winter steelhead 2025,2025-03-02,Guided-Bank,1,151,0.006622516556291391
Skagit winter steelhead 2025,2025-03-02,Guided-Boat,9,151,0.059602649006622516
Skagit winter steelhead 2025,2025-03-02,Unguided-Bank,91,151,0.6026490066225165
Skagit winter steelhead 2025,2025-03-02,Unguided-Boat,50,151,0.33112582781456956
Skagit winter steelhead 2025,2025-03-09,Guided-Bank,5,192,0.026041666666666668
Skagit winter steelhead 2025,2025-03-09,Guided-Boat,11,192,0.057291666666666664
Skagit winter steelhead 2025,2025-03-09,Unguided-Bank,116,192,0.6041666666666666
Skagit winter steelhead 2025,2025-03-09,Unguided-Boat,60,192,0.3125
Skagit winter steelhead 2025,2025-03-16,Guided-Bank,1,181,0.0055248618784530384
Skagit winter steelhead 2025,2025-03-16,Guided-Boat,20,181,0.11049723756906077
Skagit winter steelhead 2025,2025-03-16,Unguided-Bank,114,181,0.6298342541436464
Skagit winter steelhead 2025,2025-03-16,Unguided-Boat,46,181,0.2541436464088398
Skagit winter steelhead 2025,2025-03-23,Guided-Bank,4,76,0.05263157894736842
Skagit winter steelhead 2025,2025-03-23,Guided-Boat,5,76,0.06578947368421052
Skagit winter steelhead 2025,2025-03-23,Unguided-Bank,51,76,0.6710526315789473
Skagit winter steelhead 2025,2025-03-23,Unguided-Boat,16,76,0.21052631578947367
Skagit winter steelhead 2025,2025-03-30,Guided-Bank,6,174,0.034482758620689655
Skagit winter steelhead 2025,2025-03-30,Guided-Boat,10,174,0.05747126436781609
Skagit winter steelhead 2025,2025-03-30,Unguided-Bank,103,174,0.5919540229885057
Skagit winter steelhead 2025,2025-03-30,Unguided-Boat,55,174,0.3160919540229885
Skagit winter steelhead 2025,2025-04-06,Guided-Bank,2,148,0.013513513513513514
Skagit winter steelhead 2025,2025-04-06,Guided-Boat,17,148,0.11486486486486487
Skagit winter steelhead 2025,2025-04-06,Unguided-Bank,81,148,0.5472972972972973
Skagit winter steelhead 2025,2025-04-06,Unguided-Boat,48,148,0.32432432432432434
Skookumchuck winter steelhead 2024-25,2024-12-01,Guided-Bank,0,6,0
Skookumchuck winter steelhead 2024-25,2024-12-01,Guided-Boat,0,6,0
Skookumchuck winter steelhead 2024-25,2024-12-01,Unguided-Bank,6,6,1
Skookumchuck winter steelhead 2024-25,2024-12-01,Unguided-Boat,0,6,0
Skookumchuck winter steelhead 2024-25,2024-12-08,Guided-Bank,0,17,0
Skookumchuck winter steelhead 2024-25,2024-12-08,Guided-Boat,0,17,0
Skookumchuck winter steelhead 2024-25,2024-12-08,Unguided-Bank,17,17,1
Skookumchuck winter steelhead 2024-25,2024-12-08,Unguided-Boat,0,17,0
Skookumchuck winter steelhead 2024-25,2024-12-15,Guided-Bank,0,39,0
Skookumchuck winter steelhead 2024-25,2024-12-15,Guided-Boat,0,39,0
Skookumchuck winter steelhead 2024-25,2024-12-15,Unguided-Bank,39,39,1
Skookumchuck winter steelhead 2024-25,2024-12-15,Unguided-Boat,0,39,0
Skookumchuck winter steelhead 2024-25,2024-12-22,Guided-Bank,0,36,0
Skookumchuck winter steelhead 2024-25,2024-12-22,Guided-Boat,0,36,0
Skookumchuck winter steelhead 2024-25,2024-12-22,Unguided-Bank,36,36,1
Skookumchuck winter steelhead 2024-25,2024-12-22,Unguided-Boat,0,36,0
Skookumchuck winter steelhead 2024-25,2024-12-29,Guided-Bank,0,80,0
Skookumchuck winter steelhead 2024-25,2024-12-29,Guided-Boat,0,80,0
Skookumchuck winter steelhead 2024-25,2024-12-29,Unguided-Bank,80,80,1
Skookumchuck winter steelhead 2024-25,2024-12-29,Unguided-Boat,0,80,0
Skookumchuck winter steelhead 2024-25,2025-01-05,Guided-Bank,0,41,0
Skookumchuck winter steelhead 2024-25,2025-01-05,Guided-Boat,0,41,0
Skookumchuck winter steelhead 2024-25,2025-01-05,Unguided-Bank,41,41,1
Skookumchuck winter steelhead 2024-25,2025-01-05,Unguided-Boat,0,41,0
Skookumchuck winter steelhead 2024-25,2025-01-12,Guided-Bank,0,46,0
Skookumchuck winter steelhead 2024-25,2025-01-12,Guided-Boat,0,46,0
Skookumchuck winter steelhead 2024-25,2025-01-12,Unguided-Bank,45,46,0.9782608695652174
Skookumchuck winter steelhead 2024-25,2025-01-12,Unguided-Boat,1,46,0.021739130434782608
Skookumchuck winter steelhead 2024-25,2025-01-19,Guided-Bank,0,48,0
Skookumchuck winter steelhead 2024-25,2025-01-19,Guided-Boat,0,48,0
Skookumchuck winter steelhead 2024-25,2025-01-19,Unguided-Bank,48,48,1
Skookumchuck winter steelhead 2024-25,2025-01-19,Unguided-Boat,0,48,0
Skookumchuck winter steelhead 2024-25,2025-01-26,Guided-Bank,0,21,0
Skookumchuck winter steelhead 2024-25,2025-01-26,Guided-Boat,0,21,0
Skookumchuck winter steelhead 2024-25,2025-01-26,Unguided-Bank,21,21,1
Skookumchuck winter steelhead 2024-25,2025-01-26,Unguided-Boat,0,21,0
Skookumchuck winter steelhead 2024-25,2025-02-02,Guided-Bank,0,25,0
Skookumchuck winter steelhead 2024-25,2025-02-02,Guided-Boat,0,25,0
Skookumchuck winter steelhead 2024-25,2025-02-02,Unguided-Bank,25,25,1
Skookumchuck winter steelhead 2024-25,2025-02-02,Unguided-Boat,0,25,0
Skookumchuck winter steelhead 2024-25,2025-02-09,Guided-Bank,0,21,0
Skookumchuck winter steelhead 2024-25,2025-02-09,Guided-Boat,0,21,0
Skookumchuck winter steelhead 2024-25,2025-02-09,Unguided-Bank,21,21,1
Skookumchuck winter steelhead 2024-25,2025-02-09,Unguided-Boat,0,21,0
Skookumchuck winter steelhead 2024-25,2025-02-16,Guided-Bank,0,50,0
Skookumchuck winter steelhead 2024-25,2025-02-16,Guided-Boat,0,50,0
Skookumchuck winter steelhead 2024-25,2025-02-16,Unguided-Bank,50,50,1
Skookumchuck winter steelhead 2024-25,2025-02-16,Unguided-Boat,0,50,0
Skookumchuck winter steelhead 2024-25,2025-02-23,Guided-Bank,0,46,0
Skookumchuck winter steelhead 2024-25,2025-02-23,Guided-Boat,0,46,0
Skookumchuck winter steelhead 2024-25,2025-02-23,Unguided-Bank,46,46,1
Skookumchuck winter steelhead 2024-25,2025-02-23,Unguided-Boat,0,46,0
Skookumchuck winter steelhead 2025-26,2025-11-30,Guided-Bank,0,4,0
Skookumchuck winter steelhead 2025-26,2025-11-30,Guided-Boat,0,4,0
Skookumchuck winter steelhead 2025-26,2025-11-30,Unguided-Bank,4,4,1
Skookumchuck winter steelhead 2025-26,2025-11-30,Unguided-Boat,0,4,0
Skookumchuck winter steelhead 2025-26,2025-12-07,Guided-Bank,0,2,0
Skookumchuck winter steelhead 2025-26,2025-12-07,Guided-Boat,0,2,0
Skookumchuck winter steelhead 2025-26,2025-12-07,Unguided-Bank,2,2,1
Skookumchuck winter steelhead 2025-26,2025-12-07,Unguided-Boat,0,2,0
Skookumchuck winter steelhead 2025-26,2025-12-14,Guided-Bank,0,12,0
Skookumchuck winter steelhead 2025-26,2025-12-14,Guided-Boat,0,12,0
Skookumchuck winter steelhead 2025-26,2025-12-14,Unguided-Bank,12,12,1
Skookumchuck winter steelhead 2025-26,2025-12-14,Unguided-Boat,0,12,0
Skookumchuck winter steelhead 2025-26,2025-12-21,Guided-Bank,0,17,0
Skookumchuck winter steelhead 2025-26,2025-12-21,Guided-Boat,0,17,0
Skookumchuck winter steelhead 2025-26,2025-12-21,Unguided-Bank,17,17,1
Skookumchuck winter steelhead 2025-26,2025-12-21,Unguided-Boat,0,17,0
Skookumchuck winter steelhead 2025-26,2025-12-28,Guided-Bank,0,12,0
Skookumchuck winter steelhead 2025-26,2025-12-28,Guided-Boat,0,12,0
Skookumchuck winter steelhead 2025-26,2025-12-28,Unguided-Bank,12,12,1
Skookumchuck winter steelhead 2025-26,2025-12-28,Unguided-Boat,0,12,0
Skookumchuck winter steelhead 2025-26,2026-01-04,Guided-Bank,0,10,0
Skookumchuck winter steelhead 2025-26,2026-01-04,Guided-Boat,0,10,0
Skookumchuck winter steelhead 2025-26,2026-01-04,Unguided-Bank,10,10,1
Skookumchuck winter steelhead 2025-26,2026-01-04,Unguided-Boat,0,10,0
Skookumchuck winter steelhead 2025-26,2026-01-11,Guided-Bank,0,39,0
Skookumchuck winter steelhead 2025-26,2026-01-11,Guided-Boat,0,39,0
Skookumchuck winter steelhead 2025-26,2026-01-11,Unguided-Bank,39,39,1
Skookumchuck winter steelhead 2025-26,2026-01-11,Unguided-Boat,0,39,0
Skookumchuck winter steelhead 2025-26,2026-01-18,Guided-Bank,0,46,0
Skookumchuck winter steelhead 2025-26,2026-01-18,Guided-Boat,0,46,0
Skookumchuck winter steelhead 2025-26,2026-01-18,Unguided-Bank,46,46,1
Skookumchuck winter steelhead 2025-26,2026-01-18,Unguided-Boat,0,46,0
Skookumchuck winter steelhead 2025-26,2026-01-25,Guided-Bank,0,15,0
Skookumchuck winter steelhead 2025-26,2026-01-25,Guided-Boat,0,15,0
Skookumchuck winter steelhead 2025-26,2026-01-25,Unguided-Bank,15,15,1
Skookumchuck winter steelhead 2025-26,2026-01-25,Unguided-Boat,0,15,0
Skookumchuck winter steelhead 2025-26,2026-02-01,Guided-Bank,0,54,0
Skookumchuck winter steelhead 2025-26,2026-02-01,Guided-Boat,0,54,0
Skookumchuck winter steelhead 2025-26,2026-02-01,Unguided-Bank,54,54,1
Skookumchuck winter steelhead 2025-26,2026-02-01,Unguided-Boat,0,54,0
Skookumchuck winter steelhead 2025-26,2026-02-08,Guided-Bank,0,19,0
Skookumchuck winter steelhead 2025-26,2026-02-08,Guided-Boat,0,19,0
Skookumchuck winter steelhead 2025-26,2026-02-08,Unguided-Bank,19,19,1
Skookumchuck winter steelhead 2025-26,2026-02-08,Unguided-Boat,0,19,0
Skookumchuck winter steelhead 2025-26,2026-02-15,Guided-Bank,0,11,0
Skookumchuck winter steelhead 2025-26,2026-02-15,Guided-Boat,0,11,0
Skookumchuck winter steelhead 2025-26,2026-02-15,Unguided-Bank,11,11,1
Skookumchuck winter steelhead 2025-26,2026-02-15,Unguided-Boat,0,11,0
Skykomish summer Chinook 2020,2020-05-24,Guided-Bank,0,23,0
Skykomish summer Chinook 2020,2020-05-24,Guided-Boat,1,23,0.043478260869565216
Skykomish summer Chinook 2020,2020-05-24,Unguided-Bank,8,23,0.34782608695652173
Skykomish summer Chinook 2020,2020-05-24,Unguided-Boat,14,23,0.6086956521739131
Skykomish summer Chinook 2020,2020-06-07,Guided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-06-07,Guided-Boat,2,2,1
Skykomish summer Chinook 2020,2020-06-07,Unguided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-06-07,Unguided-Boat,0,2,0
Skykomish summer Chinook 2020,2020-06-14,Guided-Bank,0,6,0
Skykomish summer Chinook 2020,2020-06-14,Guided-Boat,6,6,1
Skykomish summer Chinook 2020,2020-06-14,Unguided-Bank,0,6,0
Skykomish summer Chinook 2020,2020-06-14,Unguided-Boat,0,6,0
Skykomish summer Chinook 2020,2020-06-21,Guided-Bank,0,16,0
Skykomish summer Chinook 2020,2020-06-21,Guided-Boat,16,16,1
Skykomish summer Chinook 2020,2020-06-21,Unguided-Bank,0,16,0
Skykomish summer Chinook 2020,2020-06-21,Unguided-Boat,0,16,0
Skykomish summer Chinook 2020,2020-06-28,Guided-Bank,0,10,0
Skykomish summer Chinook 2020,2020-06-28,Guided-Boat,7,10,0.7
Skykomish summer Chinook 2020,2020-06-28,Unguided-Bank,0,10,0
Skykomish summer Chinook 2020,2020-06-28,Unguided-Boat,3,10,0.3
Skykomish summer Chinook 2020,2020-07-05,Guided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-07-05,Guided-Boat,2,2,1
Skykomish summer Chinook 2020,2020-07-05,Unguided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-07-05,Unguided-Boat,0,2,0
Skykomish summer Chinook 2020,2020-07-12,Guided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-07-12,Guided-Boat,1,2,0.5
Skykomish summer Chinook 2020,2020-07-12,Unguided-Bank,0,2,0
Skykomish summer Chinook 2020,2020-07-12,Unguided-Boat,1,2,0.5
Skykomish summer Chinook 2021,2021-05-23,Guided-Bank,0,2,0
Skykomish summer Chinook 2021,2021-05-23,Guided-Boat,2,2,1
Skykomish summer Chinook 2021,2021-05-23,Unguided-Bank,0,2,0
Skykomish summer Chinook 2021,2021-05-23,Unguided-Boat,0,2,0
Skykomish summer Chinook 2021,2021-05-30,Guided-Bank,0,3,0
Skykomish summer Chinook 2021,2021-05-30,Guided-Boat,3,3,1
Skykomish summer Chinook 2021,2021-05-30,Unguided-Bank,0,3,0
Skykomish summer Chinook 2021,2021-05-30,Unguided-Boat,0,3,0
Skykomish summer Chinook 2021,2021-06-06,Guided-Bank,0,56,0
Skykomish summer Chinook 2021,2021-06-06,Guided-Boat,8,56,0.14285714285714285
Skykomish summer Chinook 2021,2021-06-06,Unguided-Bank,3,56,0.05357142857142857
Skykomish summer Chinook 2021,2021-06-06,Unguided-Boat,45,56,0.8035714285714286
Skykomish summer Chinook 2021,2021-06-13,Guided-Bank,0,19,0
Skykomish summer Chinook 2021,2021-06-13,Guided-Boat,10,19,0.5263157894736842
Skykomish summer Chinook 2021,2021-06-13,Unguided-Bank,4,19,0.21052631578947367
Skykomish summer Chinook 2021,2021-06-13,Unguided-Boat,5,19,0.2631578947368421
Skykomish summer Chinook 2021,2021-06-20,Guided-Bank,0,22,0
Skykomish summer Chinook 2021,2021-06-20,Guided-Boat,6,22,0.2727272727272727
Skykomish summer Chinook 2021,2021-06-20,Unguided-Bank,2,22,0.09090909090909091
Skykomish summer Chinook 2021,2021-06-20,Unguided-Boat,14,22,0.6363636363636364
Skykomish summer Chinook 2021,2021-06-27,Guided-Bank,0,14,0
Skykomish summer Chinook 2021,2021-06-27,Guided-Boat,6,14,0.42857142857142855
Skykomish summer Chinook 2021,2021-06-27,Unguided-Bank,0,14,0
Skykomish summer Chinook 2021,2021-06-27,Unguided-Boat,8,14,0.5714285714285714
Skykomish summer Chinook 2021,2021-07-04,Guided-Bank,0,4,0
Skykomish summer Chinook 2021,2021-07-04,Guided-Boat,4,4,1
Skykomish summer Chinook 2021,2021-07-04,Unguided-Bank,0,4,0
Skykomish summer Chinook 2021,2021-07-04,Unguided-Boat,0,4,0
Skykomish summer Chinook 2021,2021-07-11,Guided-Bank,0,23,0
Skykomish summer Chinook 2021,2021-07-11,Guided-Boat,6,23,0.2608695652173913
Skykomish summer Chinook 2021,2021-07-11,Unguided-Bank,6,23,0.2608695652173913
Skykomish summer Chinook 2021,2021-07-11,Unguided-Boat,11,23,0.4782608695652174
Skykomish summer Chinook 2021,2021-07-18,Guided-Bank,0,5,0
Skykomish summer Chinook 2021,2021-07-18,Guided-Boat,2,5,0.4
Skykomish summer Chinook 2021,2021-07-18,Unguided-Bank,2,5,0.4
Skykomish summer Chinook 2021,2021-07-18,Unguided-Boat,1,5,0.2
Skykomish summer Chinook and gamefish 2022,2022-05-22,Guided-Bank,0,13,0
Skykomish summer Chinook and gamefish 2022,2022-05-22,Guided-Boat,0,13,0
Skykomish summer Chinook and gamefish 2022,2022-05-22,Unguided-Bank,6,13,0.46153846153846156
Skykomish summer Chinook and gamefish 2022,2022-05-22,Unguided-Boat,7,13,0.5384615384615384
Skykomish summer Chinook and gamefish 2022,2022-05-29,Guided-Bank,0,44,0
Skykomish summer Chinook and gamefish 2022,2022-05-29,Guided-Boat,7,44,0.1590909090909091
Skykomish summer Chinook and gamefish 2022,2022-05-29,Unguided-Bank,23,44,0.5227272727272727
Skykomish summer Chinook and gamefish 2022,2022-05-29,Unguided-Boat,14,44,0.3181818181818182
Skykomish summer Chinook and gamefish 2022,2022-06-05,Guided-Bank,0,74,0
Skykomish summer Chinook and gamefish 2022,2022-06-05,Guided-Boat,2,74,0.02702702702702703
Skykomish summer Chinook and gamefish 2022,2022-06-05,Unguided-Bank,48,74,0.6486486486486487
Skykomish summer Chinook and gamefish 2022,2022-06-05,Unguided-Boat,24,74,0.32432432432432434
Skykomish summer Chinook and gamefish 2022,2022-06-12,Guided-Bank,0,109,0
Skykomish summer Chinook and gamefish 2022,2022-06-12,Guided-Boat,13,109,0.11926605504587157
Skykomish summer Chinook and gamefish 2022,2022-06-12,Unguided-Bank,72,109,0.6605504587155964
Skykomish summer Chinook and gamefish 2022,2022-06-12,Unguided-Boat,24,109,0.22018348623853212
Skykomish summer Chinook and gamefish 2022,2022-06-19,Guided-Bank,0,100,0
Skykomish summer Chinook and gamefish 2022,2022-06-19,Guided-Boat,15,100,0.15
Skykomish summer Chinook and gamefish 2022,2022-06-19,Unguided-Bank,51,100,0.51
Skykomish summer Chinook and gamefish 2022,2022-06-19,Unguided-Boat,34,100,0.34
Skykomish summer Chinook and gamefish 2022,2022-06-26,Guided-Bank,1,77,0.012987012987012988
Skykomish summer Chinook and gamefish 2022,2022-06-26,Guided-Boat,13,77,0.16883116883116883
Skykomish summer Chinook and gamefish 2022,2022-06-26,Unguided-Bank,40,77,0.5194805194805194
Skykomish summer Chinook and gamefish 2022,2022-06-26,Unguided-Boat,23,77,0.2987012987012987
Skykomish summer Chinook and gamefish 2022,2022-07-03,Guided-Bank,0,81,0
Skykomish summer Chinook and gamefish 2022,2022-07-03,Guided-Boat,7,81,0.08641975308641975
Skykomish summer Chinook and gamefish 2022,2022-07-03,Unguided-Bank,45,81,0.5555555555555556
Skykomish summer Chinook and gamefish 2022,2022-07-03,Unguided-Boat,29,81,0.35802469135802467
Skykomish summer Chinook and gamefish 2022,2022-07-10,Guided-Bank,0,69,0
Skykomish summer Chinook and gamefish 2022,2022-07-10,Guided-Boat,5,69,0.07246376811594203
Skykomish summer Chinook and gamefish 2022,2022-07-10,Unguided-Bank,50,69,0.7246376811594203
Skykomish summer Chinook and gamefish 2022,2022-07-10,Unguided-Boat,14,69,0.2028985507246377
Skykomish summer Chinook and gamefish 2022,2022-07-17,Guided-Bank,0,81,0
Skykomish summer Chinook and gamefish 2022,2022-07-17,Guided-Boat,2,81,0.024691358024691357
Skykomish summer Chinook and gamefish 2022,2022-07-17,Unguided-Bank,58,81,0.7160493827160493
Skykomish summer Chinook and gamefish 2022,2022-07-17,Unguided-Boat,21,81,0.25925925925925924
Skykomish summer Chinook and gamefish 2022,2022-07-24,Guided-Bank,0,52,0
Skykomish summer Chinook and gamefish 2022,2022-07-24,Guided-Boat,1,52,0.019230769230769232
Skykomish summer Chinook and gamefish 2022,2022-07-24,Unguided-Bank,43,52,0.8269230769230769
Skykomish summer Chinook and gamefish 2022,2022-07-24,Unguided-Boat,8,52,0.15384615384615385
Skykomish summer Chinook and gamefish 2022,2022-07-31,Guided-Bank,0,17,0
Skykomish summer Chinook and gamefish 2022,2022-07-31,Guided-Boat,0,17,0
Skykomish summer Chinook and gamefish 2022,2022-07-31,Unguided-Bank,15,17,0.8823529411764706
Skykomish summer Chinook and gamefish 2022,2022-07-31,Unguided-Boat,2,17,0.11764705882352941
Skykomish summer Chinook and gamefish 2022,2022-08-07,Guided-Bank,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-07,Guided-Boat,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-07,Unguided-Bank,3,3,1
Skykomish summer Chinook and gamefish 2022,2022-08-07,Unguided-Boat,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-14,Guided-Bank,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-14,Guided-Boat,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-14,Unguided-Bank,3,3,1
Skykomish summer Chinook and gamefish 2022,2022-08-14,Unguided-Boat,0,3,0
Skykomish summer Chinook and gamefish 2022,2022-08-21,Guided-Bank,0,1,0
Skykomish summer Chinook and gamefish 2022,2022-08-21,Guided-Boat,0,1,0
Skykomish summer Chinook and gamefish 2022,2022-08-21,Unguided-Bank,1,1,1
Skykomish summer Chinook and gamefish 2022,2022-08-21,Unguided-Boat,0,1,0
Skykomish summer Chinook and gamefish 2025,2025-06-08,Guided-Bank,0,48,0
Skykomish summer Chinook and gamefish 2025,2025-06-08,Guided-Boat,3,48,0.0625
Skykomish summer Chinook and gamefish 2025,2025-06-08,Unguided-Bank,35,48,0.7291666666666666
Skykomish summer Chinook and gamefish 2025,2025-06-08,Unguided-Boat,10,48,0.20833333333333334
Skykomish summer Chinook and gamefish 2025,2025-06-15,Guided-Bank,0,77,0
