fishery_name,week,guided_status,hours,total_hours,prop
Skagit spring Chinook 2022 upper,2022-05-29,Guided,33.266666666666666,140.38333333333333,0.23697020064110175
Skagit spring Chinook 2022 upper,2022-05-29,Unguided,107.11666666666667,140.38333333333333,0.7630297993588984
Skagit spring Chinook 2022 upper,2022-06-05,Guided,41.41666666666667,148.96666666666667,0.2780264041172522
Skagit spring Chinook 2022 upper,2022-06-05,Unguided,107.55,148.96666666666667,0.7219735958827478
Skagit spring Chinook 2022 upper,2022-06-12,Guided,146.46666666666667,234.43333333333334,0.6247689463955638
Skagit spring Chinook 2022 upper,2022-06-12,Unguided,87.96666666666667,234.43333333333334,0.3752310536044362
Skagit spring Chinook 2022 upper,2022-06-19,Guided,74.05,180.81666666666666,0.4095308323347774
Skagit spring Chinook 2022 upper,2022-06-19,Unguided,106.76666666666667,180.81666666666666,0.5904691676652226
Skagit spring Chinook 2022 upper,2022-06-26,Unguided,36.43333333333334,36.43333333333334,1
Skagit spring Chinook 2022 upper,2022-07-03,Unguided,11.85,11.85,1
Skagit spring Chinook 2022 upper,2022-07-10,Unguided,32.983333333333334,32.983333333333334,1
Skagit spring Chinook 2023 lower,2023-04-30,Unguided,153.55,153.55,1
Skagit spring Chinook 2023 lower,2023-05-07,Unguided,489.0833333333333,489.0833333333333,1
Skagit spring Chinook 2023 lower,2023-05-14,Unguided,107.53333333333333,107.53333333333333,1
Skagit spring Chinook 2023 lower,2023-05-21,Unguided,162.4,162.4,1
Skagit spring Chinook 2023 lower,2023-05-28,Unguided,53.35,53.35,1
Skagit spring Chinook 2023 upper,2023-05-28,Unguided,136,136,1
Skagit spring Chinook 2023 upper,2023-06-04,Unguided,94.63333333333334,94.63333333333334,1
Skagit spring Chinook 2023 upper,2023-06-11,Guided,169.2,432.1333333333333,0.3915458191916075
Skagit spring Chinook 2023 upper,2023-06-11,Unguided,262.93333333333334,432.1333333333333,0.6084541808083925
Skagit spring Chinook 2023 upper,2023-06-18,Guided,50.2,185.05,0.2712780329640638
Skagit spring Chinook 2023 upper,2023-06-18,Unguided,134.85,185.05,0.7287219670359362
Skagit spring Chinook 2023 upper,2023-06-25,Guided,2.6,78.21666666666665,0.033240997229916906
Skagit spring Chinook 2023 upper,2023-06-25,Unguided,75.61666666666666,78.21666666666665,0.9667590027700832
Skagit spring Chinook 2023 upper,2023-07-02,Guided,16.8,76.31666666666666,0.22013540074252022
Skagit spring Chinook 2023 upper,2023-07-02,Unguided,59.516666666666666,76.31666666666666,0.7798645992574799
Skagit spring Chinook 2023 upper,2023-07-09,Guided,24.25,77.75,0.31189710610932475
Skagit spring Chinook 2023 upper,2023-07-09,Unguided,53.5,77.75,0.6881028938906752
Skagit spring Chinook 2024 lower,2024-04-21,Unguided,191.41666666666666,191.41666666666666,1
Skagit spring Chinook 2024 lower,2024-04-28,Unguided,545.0166666666667,545.0166666666667,1
Skagit spring Chinook 2024 lower,2024-05-05,Unguided,481.7166666666667,481.7166666666667,1
Skagit spring Chinook 2024 lower,2024-05-12,Unguided,225.96666666666667,225.96666666666667,1
Skagit spring Chinook 2024 lower,2024-05-19,Unguided,164.31666666666666,164.31666666666666,1
Skagit spring Chinook 2024 lower,2024-05-26,Unguided,189.91666666666666,189.91666666666666,1
Skagit spring Chinook 2024 upper,2024-05-26,Guided,42.08333333333333,336.81666666666666,0.12494433173338611
Skagit spring Chinook 2024 upper,2024-05-26,Unguided,294.73333333333335,336.81666666666666,0.875055668266614
Skagit spring Chinook 2024 upper,2024-06-02,Guided,70.33333333333334,700.5833333333334,0.10039253003449507
Skagit spring Chinook 2024 upper,2024-06-02,Unguided,630.25,700.5833333333334,0.8996074699655049
Skagit spring Chinook 2024 upper,2024-06-09,Guided,129.93333333333334,872.75,0.14887806741143894
Skagit spring Chinook 2024 upper,2024-06-09,Unguided,742.8166666666667,872.75,0.8511219325885612
Skagit spring Chinook 2024 upper,2024-06-16,Unguided,47.55,47.55,1
Skagit spring Chinook 2024 upper,2024-06-23,Unguided,299.56666666666666,299.56666666666666,1
Skagit spring Chinook 2024 upper,2024-06-30,Unguided,131.3,131.3,1
Skagit spring Chinook 2024 upper,2024-07-07,Unguided,147.21666666666667,147.21666666666667,1
Skagit spring Chinook 2024 upper,2024-07-14,Guided,27.1,77.28333333333333,0.350657752857451
Skagit spring Chinook 2024 upper,2024-07-14,Unguided,50.18333333333333,77.28333333333333,0.6493422471425491
Skagit spring Chinook 2025 lower,2025-04-20,Unguided,164.6,164.6,1
Skagit spring Chinook 2025 lower,2025-04-27,Unguided,289.95,289.95,1
Skagit spring Chinook 2025 lower,2025-05-04,Unguided,243.76666666666668,243.76666666666668,1
Skagit spring Chinook 2025 lower,2025-05-11,Unguided,121,121,1
Skagit spring Chinook 2025 lower,2025-05-18,Unguided,82.96666666666667,82.96666666666667,1
Skagit spring Chinook 2025 lower,2025-05-25,Guided,4.5,25.833333333333332,0.17419354838709677
Skagit spring Chinook 2025 lower,2025-05-25,Unguided,21.333333333333332,25.833333333333332,0.8258064516129032
Skagit spring Chinook 2025 upper,2025-05-25,Guided,170.06666666666666,969.1666666666667,0.17547721410146172
Skagit spring Chinook 2025 upper,2025-05-25,Unguided,799.1,969.1666666666667,0.8245227858985382
Skagit spring Chinook 2025 upper,2025-06-01,Guided,115.66666666666667,1134.9333333333334,0.10191494360902255
Skagit spring Chinook 2025 upper,2025-06-01,Unguided,1019.2666666666667,1134.9333333333334,0.8980850563909774
Skagit spring Chinook 2025 upper,2025-06-08,Guided,28.6,495.40000000000003,0.05773112636253532
Skagit spring Chinook 2025 upper,2025-06-08,Unguided,466.8,495.40000000000003,0.9422688736374646
Skagit spring Chinook 2025 upper,2025-06-15,Unguided,213.61666666666667,213.61666666666667,1
Skagit spring Chinook 2025 upper,2025-06-22,Unguided,258.6666666666667,258.6666666666667,1
Skagit spring Chinook 2025 upper,2025-06-29,Unguided,94.51666666666667,94.51666666666667,1
Skagit spring Chinook 2025 upper,2025-07-06,Unguided,110.23333333333333,110.23333333333333,1
Skagit spring Chinook 2025 upper,2025-07-13,Unguided,27.883333333333333,27.883333333333333,1
Skagit spring Chinook 2026 lower,2026-04-19,Guided,22.933333333333334,642.1333333333333,0.03571428571428571
Skagit spring Chinook 2026 lower,2026-04-19,Unguided,619.2,642.1333333333333,0.9642857142857144
Skagit spring Chinook 2026 lower,2026-04-26,Unguided,471.3833333333333,471.3833333333333,1
Skagit spring Chinook 2026 lower,2026-05-03,Unguided,311.06666666666666,311.06666666666666,1
Skagit spring Chinook 2026 lower,2026-05-10,Unguided,102.41666666666667,102.41666666666667,1
Skagit spring Chinook 2026 upper,2026-05-10,Guided,95.55,322.43333333333334,0.2963403287501292
Skagit spring Chinook 2026 upper,2026-05-10,Unguided,226.88333333333333,322.43333333333334,0.7036596712498707
Skagit spring Chinook 2026 upper,2026-05-17,Guided,63.21666666666667,679.7333333333333,0.09300215770890545
Skagit spring Chinook 2026 upper,2026-05-17,Unguided,616.5166666666667,679.7333333333333,0.9069978422910945
Skagit spring Chinook 2026 upper,2026-05-24,Unguided,300.26666666666665,300.26666666666665,1
Skagit spring Chinook 2026 upper,2026-05-31,Guided,39.166666666666664,362.23333333333335,0.10812551762215881
Skagit spring Chinook 2026 upper,2026-05-31,Unguided,323.06666666666666,362.23333333333335,0.8918744823778412
Skagit spring Chinook 2026 upper,2026-06-07,Guided,142.06666666666666,502.01666666666665,0.2829919325387603
Skagit spring Chinook 2026 upper,2026-06-07,Unguided,359.95,502.01666666666665,0.7170080674612397
Skagit spring Chinook 2026 upper,2026-06-14,Guided,12,127.61666666666667,0.09403160506725872
Skagit spring Chinook 2026 upper,2026-06-14,Unguided,115.61666666666667,127.61666666666667,0.9059683949327413
Skagit spring Chinook 2026 upper,2026-06-21,Unguided,110.88333333333334,110.88333333333334,1
Skagit spring Chinook 2026 upper,2026-06-28,Guided,9.3,61.400000000000006,0.1514657980456026
Skagit spring Chinook 2026 upper,2026-06-28,Unguided,52.1,61.400000000000006,0.8485342019543973
Skagit spring Chinook 2026 upper,2026-07-05,Unguided,82.43333333333334,82.43333333333334,1
Skagit spring Chinook 2026 upper,2026-07-12,Unguided,8.466666666666667,8.466666666666667,1
Skagit spring gamefish 2025,2025-04-20,Unguided,9.733333333333333,9.733333333333333,1
Skagit summer gamefish 2022,2022-07-10,Guided,12.366666666666667,12.366666666666667,1
Skagit summer gamefish 2022,2022-07-17,Unguided,54.8,54.8,1
Skagit summer gamefish 2022,2022-07-24,Unguided,33.05,33.05,1
Skagit summer gamefish 2022,2022-07-31,Unguided,61.11666666666667,61.11666666666667,1
Skagit summer gamefish 2022,2022-08-07,Unguided,67.06666666666666,67.06666666666666,1
Skagit summer gamefish 2022,2022-08-14,Guided,23.45,81.8,0.2866748166259169
Skagit summer gamefish 2022,2022-08-14,Unguided,58.35,81.8,0.7133251833740831
Skagit summer gamefish 2022,2022-08-21,Unguided,50.11666666666667,50.11666666666667,1
Skagit summer gamefish 2022,2022-08-28,Unguided,15.433333333333334,15.433333333333334,1
Skagit summer gamefish 2024,2024-08-18,Unguided,10.983333333333333,10.983333333333333,1
Skagit summer gamefish 2024,2024-08-25,Unguided,166.23333333333332,166.23333333333332,1
Skagit summer sockeye 2022,2022-06-12,Unguided,169.58333333333334,169.58333333333334,1
Skagit summer sockeye 2022,2022-06-19,Unguided,438.4166666666667,438.4166666666667,1
Skagit summer sockeye 2022,2022-06-26,Unguided,642.15,642.15,1
Skagit summer sockeye 2022,2022-07-03,Unguided,655.9,655.9,1
Skagit summer sockeye 2022,2022-07-10,Unguided,748.75,748.75,1
Skagit summer sockeye 2022,2022-07-17,Unguided,134.08333333333334,134.08333333333334,1
Skagit summer sockeye 2022,2022-07-24,Unguided,235.5,235.5,1
Skagit summer sockeye 2023,2023-06-11,Unguided,50.5,50.5,1
Skagit summer sockeye 2023,2023-06-18,Unguided,355.95,355.95,1
Skagit summer sockeye 2023,2023-06-25,Guided,124.48333333333333,479.85,0.2594213469486992
Skagit summer sockeye 2023,2023-06-25,Unguided,355.3666666666667,479.85,0.7405786530513008
Skagit summer sockeye 2023,2023-07-02,Unguided,312.65,312.65,1
Skagit summer sockeye 2023,2023-07-09,Guided,36.4,322.4,0.11290322580645161
Skagit summer sockeye 2023,2023-07-09,Unguided,286,322.4,0.8870967741935485
Skagit summer sockeye 2024,2024-06-16,Unguided,764.7166666666667,764.7166666666667,1
Skagit summer sockeye 2024,2024-06-23,Guided,86.86666666666667,961.4833333333333,0.09034651320009014
Skagit summer sockeye 2024,2024-06-23,Unguided,874.6166666666667,961.4833333333333,0.9096534867999099
Skagit summer sockeye 2024,2024-06-30,Guided,28,700.8333333333334,0.03995243757431629
Skagit summer sockeye 2024,2024-06-30,Unguided,672.8333333333334,700.8333333333334,0.9600475624256837
Skagit summer sockeye 2024,2024-07-07,Guided,8.266666666666667,498.8666666666667,0.016570894026459976
Skagit summer sockeye 2024,2024-07-07,Unguided,490.6,498.8666666666667,0.98342910597354
Skagit summer sockeye 2024,2024-07-14,Guided,13.433333333333334,513.6999999999999,0.026150152488482258
Skagit summer sockeye 2024,2024-07-14,Unguided,500.26666666666665,513.6999999999999,0.9738498475115178
Skagit summer sockeye 2024,2024-07-21,Unguided,360.5833333333333,360.5833333333333,1
Skagit summer sockeye 2024,2024-07-28,Unguided,209.75,209.75,1
Skagit summer sockeye 2025,2025-06-15,Guided,36.93333333333333,747.8333333333333,0.049387118341876535
Skagit summer sockeye 2025,2025-06-15,Unguided,710.9,747.8333333333333,0.9506128816581235
Skagit summer sockeye 2025,2025-06-22,Guided,15,1083.3666666666666,0.01384572782375927
Skagit summer sockeye 2025,2025-06-22,Unguided,1068.3666666666666,1083.3666666666666,0.9861542721762407
Skagit summer sockeye 2025,2025-06-29,Unguided,823.3666666666667,823.3666666666667,1
Skagit summer sockeye 2025,2025-07-06,Unguided,872.8666666666667,872.8666666666667,1
Skagit summer sockeye 2025,2025-07-13,Unguided,430.7,430.7,1
Skagit summer sockeye 2025,2025-07-20,Unguided,214.05,214.05,1
Skagit summer sockeye 2025,2025-07-27,Unguided,96.93333333333334,96.93333333333334,1
Skagit summer sockeye 2026,2026-06-14,Guided,54.45,556.3333333333334,0.09787297783103655
Skagit summer sockeye 2026,2026-06-14,Unguided,501.8833333333333,556.3333333333334,0.9021270221689633
Skagit summer sockeye 2026,2026-06-21,Guided,91.06666666666666,906.0999999999999,0.10050399146525403
Skagit summer sockeye 2026,2026-06-21,Unguided,815.0333333333333,906.0999999999999,0.899496008534746
Skagit summer sockeye 2026,2026-06-28,Guided,53.33333333333333,513.8166666666667,0.10379837166304452
Skagit summer sockeye 2026,2026-06-28,Unguided,460.48333333333335,513.8166666666667,0.8962016283369554
Skagit summer sockeye 2026,2026-07-05,Guided,57.86666666666667,829.9333333333334,0.06972447586151498
Skagit summer sockeye 2026,2026-07-05,Unguided,772.0666666666667,829.9333333333334,0.930275524138485
Skagit summer sockeye 2026,2026-07-12,Guided,26.6,534.0333333333333,0.049809624867361596
Skagit summer sockeye 2026,2026-07-12,Unguided,507.43333333333334,534.0333333333333,0.9501903751326385
Skagit summer sockeye 2026,2026-07-19,Unguided,260.43333333333334,260.43333333333334,1
Skagit summer sockeye 2026,2026-07-26,Unguided,129.53333333333333,129.53333333333333,1
Skagit winter gamefish 2021-22,2021-12-26,Unguided,59.05,59.05,1
Skagit winter gamefish 2021-22,2022-01-02,Unguided,85.18333333333334,85.18333333333334,1
Skagit winter gamefish 2021-22,2022-01-09,Unguided,101.01666666666667,101.01666666666667,1
Skagit winter gamefish 2021-22,2022-01-16,Guided,16.3,250.55,0.0650568748752744
Skagit winter gamefish 2021-22,2022-01-16,Unguided,234.25,250.55,0.9349431251247255
Skagit winter gamefish 2021-22,2022-01-23,Guided,79.68333333333334,482.65,0.16509547981629202
Skagit winter gamefish 2021-22,2022-01-23,Unguided,402.96666666666664,482.65,0.834904520183708
Skagit winter gamefish 2021-22,2022-01-30,Unguided,181.63333333333333,181.63333333333333,1
Skagit winter gamefish 2022-23,2022-11-27,Unguided,1,1,1
Skagit winter gamefish 2022-23,2022-12-04,Unguided,19.733333333333334,19.733333333333334,1
Skagit winter gamefish 2022-23,2022-12-11,Unguided,50.13333333333333,50.13333333333333,1
Skagit winter gamefish 2022-23,2022-12-25,Unguided,25.2,25.2,1
Skagit winter gamefish 2022-23,2023-01-01,Unguided,83.86666666666666,83.86666666666666,1
Skagit winter gamefish 2022-23,2023-01-08,Unguided,281.59999999999997,281.59999999999997,1
Skagit winter gamefish 2022-23,2023-01-15,Unguided,347.6333333333333,347.6333333333333,1
Skagit winter gamefish 2022-23,2023-01-22,Guided,31.6,551.8333333333334,0.05726366656599215
Skagit winter gamefish 2022-23,2023-01-22,Unguided,520.2333333333333,551.8333333333334,0.9427363334340079
Skagit winter gamefish 2022-23,2023-01-29,Guided,18.95,593.7833333333334,0.03191399781064922
Skagit winter gamefish 2022-23,2023-01-29,Unguided,574.8333333333334,593.7833333333334,0.9680860021893507
Skagit winter gamefish 2024,2023-12-31,Unguided,86.38333333333334,86.38333333333334,1
Skagit winter gamefish 2024,2024-01-07,Unguided,21.65,21.65,1
Skagit winter gamefish 2024,2024-01-14,Unguided,73.2,73.2,1
Skagit winter gamefish 2024,2024-01-21,Guided,13.2,195.35,0.06757102636293831
Skagit winter gamefish 2024,2024-01-21,Unguided,182.15,195.35,0.9324289736370618
Skagit winter gamefish 2024,2024-01-28,Unguided,33,33,1
Skagit winter gamefish 2025,2024-12-29,Unguided,57.733333333333334,57.733333333333334,1
Skagit winter gamefish 2025,2025-01-05,Unguided,198.95,198.95,1
Skagit winter gamefish 2025,2025-01-12,Unguided,305.01666666666665,305.01666666666665,1
Skagit winter gamefish 2025,2025-01-19,Unguided,81.51666666666667,81.51666666666667,1
Skagit winter gamefish 2025,2025-01-26,Guided,16.466666666666665,77.08333333333333,0.21362162162162163
Skagit winter gamefish 2025,2025-01-26,Unguided,60.61666666666667,77.08333333333333,0.7863783783783784
Skagit winter steelhead 2021,2021-01-31,Guided,24.699999999999996,423.8833333333333,0.05827075059961467
Skagit winter steelhead 2021,2021-01-31,Unguided,399.18333333333334,423.8833333333333,0.9417292494003854
Skagit winter steelhead 2021,2021-02-07,Guided,99.18333333333334,500.01666666666665,0.19836005466484452
Skagit winter steelhead 2021,2021-02-07,Unguided,400.8333333333333,500.01666666666665,0.8016399453351555
Skagit winter steelhead 2021,2021-02-14,Guided,87.5,872.8333333333334,0.10024823372159633
Skagit winter steelhead 2021,2021-02-14,Unguided,785.3333333333334,872.8333333333334,0.8997517662784037
Skagit winter steelhead 2021,2021-02-21,Guided,134.91666666666666,1092.2333333333333,0.12352366710409862
Skagit winter steelhead 2021,2021-02-21,Unguided,957.3166666666667,1092.2333333333333,0.8764763328959014
Skagit winter steelhead 2021,2021-02-28,Guided,113.38333333333334,1756.5500000000002,0.06454887895780555
Skagit winter steelhead 2021,2021-02-28,Unguided,1643.1666666666667,1756.5500000000002,0.9354511210421944
Skagit winter steelhead 2021,2021-03-07,Guided,174.25,2011,0.08664843361511686
Skagit winter steelhead 2021,2021-03-07,Unguided,1836.75,2011,0.9133515663848831
Skagit winter steelhead 2021,2021-03-14,Guided,89.33333333333333,2030.2833333333333,0.04400042686981291
Skagit winter steelhead 2021,2021-03-14,Unguided,1940.95,2030.2833333333333,0.9559995731301871
Skagit winter steelhead 2021,2021-03-21,Guided,170.93333333333334,2196.5833333333335,0.0778178231344133
Skagit winter steelhead 2021,2021-03-21,Unguided,2025.65,2196.5833333333335,0.9221821768655867
Skagit winter steelhead 2021,2021-03-28,Guided,281.81666666666666,2515.133333333333,0.11204840034988205
Skagit winter steelhead 2021,2021-03-28,Unguided,2233.3166666666666,2515.133333333333,0.8879515996501179
Skagit winter steelhead 2021,2021-04-04,Guided,273.7,2260.7666666666664,0.12106512539993808
Skagit winter steelhead 2021,2021-04-04,Unguided,1987.0666666666666,2260.7666666666664,0.878934874600062
Skagit winter steelhead 2021,2021-04-11,Guided,187.53333333333333,1498.7333333333333,0.12512788577020595
Skagit winter steelhead 2021,2021-04-11,Unguided,1311.2,1498.7333333333333,0.874872114229794
Skagit winter steelhead 2023,2023-03-19,Unguided,756.7,756.7,1
Skagit winter steelhead 2023,2023-03-26,Guided,98.31666666666666,1525,0.06446994535519125
Skagit winter steelhead 2023,2023-03-26,Unguided,1426.6833333333334,1525,0.9355300546448088
Skagit winter steelhead 2023,2023-04-02,Guided,232.76666666666665,2464.083333333333,0.09446379654367751
Skagit winter steelhead 2023,2023-04-02,Unguided,2231.3166666666666,2464.083333333333,0.9055362034563226
Skagit winter steelhead 2023,2023-04-09,Guided,88.11666666666666,1119.2666666666667,0.07872714277205313
Skagit winter steelhead 2023,2023-04-09,Unguided,1031.15,1119.2666666666667,0.9212728572279469
Skagit winter steelhead 2023,2023-04-16,Guided,21.933333333333334,603.7666666666667,0.03632749958593276
Skagit winter steelhead 2023,2023-04-16,Unguided,581.8333333333334,603.7666666666667,0.9636725004140674
Skagit winter steelhead 2023,2023-04-23,Guided,131.25,1187.75,0.11050305198905494
Skagit winter steelhead 2023,2023-04-23,Unguided,1056.5,1187.75,0.889496948010945
Skagit winter steelhead 2023,2023-04-30,Unguided,196.68333333333334,196.68333333333334,1
Skagit winter steelhead 2024,2024-01-28,Unguided,97.75,97.75,1
Skagit winter steelhead 2024,2024-02-04,Guided,79.13333333333333,655.7,0.12068527273651566
Skagit winter steelhead 2024,2024-02-04,Unguided,576.5666666666667,655.7,0.8793147272634844
Skagit winter steelhead 2024,2024-02-11,Guided,97.6,1029.7,0.09478488880256385
Skagit winter steelhead 2024,2024-02-11,Unguided,932.1,1029.7,0.9052151111974361
Skagit winter steelhead 2024,2024-02-18,Guided,123.41666666666667,912.7833333333333,0.1352091588000073
Skagit winter steelhead 2024,2024-02-18,Unguided,789.3666666666667,912.7833333333333,0.8647908411999927
Skagit winter steelhead 2024,2024-02-25,Guided,150.95,824.4333333333334,0.1830954595075405
Skagit winter steelhead 2024,2024-02-25,Unguided,673.4833333333333,824.4333333333334,0.8169045404924594
Skagit winter steelhead 2024,2024-03-03,Guided,116.46666666666667,1022.5333333333334,0.11390011735558742
Skagit winter steelhead 2024,2024-03-03,Unguided,906.0666666666667,1022.5333333333334,0.8860998826444125
Skagit winter steelhead 2024,2024-03-10,Guided,289.45,1757.9,0.16465669264463278
Skagit winter steelhead 2024,2024-03-10,Unguided,1468.45,1757.9,0.8353433073553672
Skagit winter steelhead 2024,2024-03-17,Guided,221.6,1444.2166666666665,0.1534395808569813
Skagit winter steelhead 2024,2024-03-17,Unguided,1222.6166666666666,1444.2166666666665,0.8465604191430187
Skagit winter steelhead 2024,2024-03-24,Guided,351.76666666666665,1618.1666666666667,0.21738593057987432
Skagit winter steelhead 2024,2024-03-24,Unguided,1266.4,1618.1666666666667,0.7826140694201257
Skagit winter steelhead 2024,2024-03-31,Guided,218.23333333333335,1571.4333333333334,0.13887533674140382
Skagit winter steelhead 2024,2024-03-31,Unguided,1353.2,1571.4333333333334,0.8611246632585962
Skagit winter steelhead 2024,2024-04-07,Guided,254.9,1692.2,0.15063231296537052
Skagit winter steelhead 2024,2024-04-07,Unguided,1437.3,1692.2,0.8493676870346294
Skagit winter steelhead 2024,2024-04-14,Guided,192.58333333333334,1298.1833333333332,0.14834833292678232
Skagit winter steelhead 2024,2024-04-14,Unguided,1105.6,1298.1833333333332,0.8516516670732177
Skagit winter steelhead 2025,2025-01-26,Unguided,113.36666666666666,113.36666666666666,1
Skagit winter steelhead 2025,2025-02-02,Guided,10.233333333333333,373.95000000000005,0.02736551232339439
Skagit winter steelhead 2025,2025-02-02,Unguided,363.7166666666667,373.95000000000005,0.9726344876766055
Skagit winter steelhead 2025,2025-02-09,Guided,79.65,478.54999999999995,0.16644028837112113
Skagit winter steelhead 2025,2025-02-09,Unguided,398.9,478.54999999999995,0.833559711628879
Skagit winter steelhead 2025,2025-02-16,Guided,59.83333333333333,686.3666666666667,0.08717400806177455
Skagit winter steelhead 2025,2025-02-16,Unguided,626.5333333333333,686.3666666666667,0.9128259919382253
Skagit winter steelhead 2025,2025-02-23,Guided,80.36666666666666,658.1166666666667,0.12211613948894572
Skagit winter steelhead 2025,2025-02-23,Unguided,577.75,658.1166666666667,0.8778838605110543
Skagit winter steelhead 2025,2025-03-02,Guided,110.65,1486.5333333333335,0.07443492689927347
Skagit winter steelhead 2025,2025-03-02,Unguided,1375.8833333333334,1486.5333333333335,0.9255650731007264
Skagit winter steelhead 2025,2025-03-09,Guided,265.8,1923.95,0.13815327841160113
Skagit winter steelhead 2025,2025-03-09,Unguided,1658.15,1923.95,0.8618467215883989
Skagit winter steelhead 2025,2025-03-16,Guided,293.6,1742.8166666666666,0.1684629287838652
Skagit winter steelhead 2025,2025-03-16,Unguided,1449.2166666666667,1742.8166666666666,0.8315370712161348
Skagit winter steelhead 2025,2025-03-23,Guided,122.83333333333333,729.7,0.1683340185464346
Skagit winter steelhead 2025,2025-03-23,Unguided,606.8666666666667,729.7,0.8316659814535654
Skagit winter steelhead 2025,2025-03-30,Guided,188.98333333333332,1572.4,0.12018782328499956
Skagit winter steelhead 2025,2025-03-30,Unguided,1383.4166666666667,1572.4,0.8798121767150004
Skagit winter steelhead 2025,2025-04-06,Guided,250.68333333333334,1487.9666666666667,0.16847375613252985
Skagit winter steelhead 2025,2025-04-06,Unguided,1237.2833333333333,1487.9666666666667,0.8315262438674701
Skookumchuck winter steelhead 2024-25,2024-12-01,Unguided,24.4,24.4,1
Skookumchuck winter steelhead 2024-25,2024-12-08,Unguided,56.93333333333333,56.93333333333333,1
Skookumchuck winter steelhead 2024-25,2024-12-15,Unguided,94.33333333333333,94.33333333333333,1
Skookumchuck winter steelhead 2024-25,2024-12-22,Unguided,171.58333333333334,171.58333333333334,1
Skookumchuck winter steelhead 2024-25,2024-12-29,Unguided,315.05,315.05,1
Skookumchuck winter steelhead 2024-25,2025-01-05,Unguided,292.56666666666666,292.56666666666666,1
Skookumchuck winter steelhead 2024-25,2025-01-12,Unguided,272.51666666666665,272.51666666666665,1
Skookumchuck winter steelhead 2024-25,2025-01-19,Unguided,291.6,291.6,1
Skookumchuck winter steelhead 2024-25,2025-01-26,Unguided,106.61666666666666,106.61666666666666,1
Skookumchuck winter steelhead 2024-25,2025-02-02,Unguided,85.88333333333334,85.88333333333334,1
Skookumchuck winter steelhead 2024-25,2025-02-09,Unguided,96,96,1
Skookumchuck winter steelhead 2024-25,2025-02-16,Unguided,253.05,253.05,1
Skookumchuck winter steelhead 2024-25,2025-02-23,Unguided,160.81666666666666,160.81666666666666,1
Skookumchuck winter steelhead 2025-26,2025-11-30,Unguided,17.6,17.6,1
Skookumchuck winter steelhead 2025-26,2025-12-07,Unguided,3.1333333333333333,3.1333333333333333,1
Skookumchuck winter steelhead 2025-26,2025-12-14,Unguided,27.316666666666666,27.316666666666666,1
Skookumchuck winter steelhead 2025-26,2025-12-21,Unguided,75.01666666666667,75.01666666666667,1
Skookumchuck winter steelhead 2025-26,2025-12-28,Unguided,66.41666666666667,66.41666666666667,1
Skookumchuck winter steelhead 2025-26,2026-01-04,Unguided,43.88333333333333,43.88333333333333,1
Skookumchuck winter steelhead 2025-26,2026-01-11,Unguided,143.15,143.15,1
Skookumchuck winter steelhead 2025-26,2026-01-18,Unguided,265.5,265.5,1
Skookumchuck winter steelhead 2025-26,2026-01-25,Unguided,80.6,80.6,1
Skookumchuck winter steelhead 2025-26,2026-02-01,Unguided,311.4166666666667,311.4166666666667,1
Skookumchuck winter steelhead 2025-26,2026-02-08,Unguided,114.85,114.85,1
Skookumchuck winter steelhead 2025-26,2026-02-15,Unguided,50.25,50.25,1
Skykomish summer Chinook 2020,2020-05-24,Guided,18,225.8,0.07971656333038087
Skykomish summer Chinook 2020,2020-05-24,Unguided,207.8,225.8,0.9202834366696191
Skykomish summer Chinook 2020,2020-06-07,Guided,20.666666666666664,20.666666666666664,1
Skykomish summer Chinook 2020,2020-06-14,Guided,222.75,222.75,1
Skykomish summer Chinook 2020,2020-06-21,Guided,454.0833333333333,454.0833333333333,1
Skykomish summer Chinook 2020,2020-06-28,Guided,216.5,256.25,0.8448780487804878
Skykomish summer Chinook 2020,2020-06-28,Unguided,39.75,256.25,0.1551219512195122
Skykomish summer Chinook 2020,2020-07-05,Guided,66,66,1
Skykomish summer Chinook 2020,2020-07-12,Guided,25.5,34.5,0.7391304347826086
Skykomish summer Chinook 2020,2020-07-12,Unguided,9,34.5,0.2608695652173913
Skykomish summer Chinook 2021,2021-05-23,Guided,80.25,80.25,1
Skykomish summer Chinook 2021,2021-05-30,Guided,77.5,77.5,1
Skykomish summer Chinook 2021,2021-06-06,Guided,229,871.25,0.26284074605451935
Skykomish summer Chinook 2021,2021-06-06,Unguided,642.25,871.25,0.7371592539454807
Skykomish summer Chinook 2021,2021-06-13,Guided,262.6166666666667,365.23333333333335,0.7190380578625536
Skykomish summer Chinook 2021,2021-06-13,Unguided,102.61666666666666,365.23333333333335,0.28096194213744635
Skykomish summer Chinook 2021,2021-06-20,Guided,140.75,375.41666666666663,0.3749167591564928
Skykomish summer Chinook 2021,2021-06-20,Unguided,234.66666666666666,375.41666666666663,0.6250832408435073
Skykomish summer Chinook 2021,2021-06-27,Guided,199.1,317.8,0.6264946507237256
Skykomish summer Chinook 2021,2021-06-27,Unguided,118.7,317.8,0.3735053492762744
Skykomish summer Chinook 2021,2021-07-04,Guided,117,117,1
Skykomish summer Chinook 2021,2021-07-11,Guided,183.83333333333331,343.7833333333333,0.5347360255975178
Skykomish summer Chinook 2021,2021-07-11,Unguided,159.95,343.7833333333333,0.4652639744024822
