source_file,license_year,region_crc,system,stream,catch_record_code,species,month,year,harvest
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Sockeye,7,2024,131.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Sockeye,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Sockeye,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Jackchin,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Jackchin,9,2024,171.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Jackchin,10,2024,171.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Old Hanford townsite-Priest Rapids Dam,536,Jackcoho,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Chinook,4,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Chinook,7,2024,229.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Chinook,8,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Chinook,9,2024,848.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Chinook,10,2024,592.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Coho,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Coho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Sockeye,7,2024,1262.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Sockeye,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Jackchin,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Jackchin,7,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Jackchin,9,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Priest Rapids to Wanapum Dam,537,Jackchin,10,2024,39.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Chinook,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Chinook,9,2024,158.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Chinook,10,2024,197.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Coho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Coho,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Sockeye,7,2024,131.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wanapum to Rock Island Dam,539,Jackchin,10,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Chinook,7,2024,39.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Chinook,8,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Coho,8,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Coho,10,2024,105.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Sockeye,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Sockeye,7,2024,2024.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Sockeye,8,2024,93.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rock Island to Rocky Reach Dam,541,Jackchin,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Chinook,7,2024,2899.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Chinook,8,2024,675.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Chinook,9,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Pink,7,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Coho,7,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Coho,9,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Coho,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Sockeye,7,2024,7009.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Sockeye,8,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Jackchin,7,2024,158.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Jackchin,8,2024,131.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Rocky Reach to Wells Dam,543,Jackcoho,7,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Chinook,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Chinook,7,2024,1208.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Chinook,8,2024,200.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Chinook,9,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Chinook,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Pink,7,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Pink,8,2024,119.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Coho,7,2024,73.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Coho,8,2024,15.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Coho,9,2024,44.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,5,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,6,2024,269.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,7,2024,89096.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,8,2024,13520.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,9,2024,108.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,10,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Sockeye,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Jackchin,7,2024,276.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia Wells to Chief Joseph Dam,545,Jackchin,8,2024,79.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia above Chief Joseph Dam,547,Chinook,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia above Chief Joseph Dam,547,Sockeye,7,2024,171.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia above Chief Joseph Dam,547,Sockeye,8,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Upper Columbia,Columbia above Grand Coulee Dam,549,Sockeye,8,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Chinook,5,2024,559.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Chinook,6,2024,266.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Coho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Coho,10,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Coho,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Jackchin,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Icicle Creek,672,Jackchin,6,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Lake Wenatchee,670,Coho,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Lake Wenatchee,670,Sockeye,7,2024,18083.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Lake Wenatchee,670,Sockeye,8,2024,13099.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Lake Wenatchee,670,Jackchin,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Wenatchee R. System,Lake Wenatchee,670,Jackchin,8,2024,239.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Chinook,5,2024,55.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Chinook,9,2024,55.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Chinook,10,2024,458.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Coho,9,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Coho,10,2024,28.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Sockeye,7,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Jackchin,5,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Jackchin,9,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Upper,Yakima R. System,Yakima River,690,Jackchin,10,2024,69.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Chinook,4,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Chinook,5,2024,537.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Chinook,6,2024,41.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Chinook,9,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Chinook,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Sockeye,8,2024,67.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Jackchin,5,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: below Ice Harbor,640,Jackchin,10,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Ice Harbor to Lower Monumental Dam,642,Chinook,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Ice Harbor to Lower Monumental Dam,642,Coho,9,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Chinook,5,2024,155.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Chinook,6,2024,98.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Chinook,9,2024,253.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Chinook,10,2024,141.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,5,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,9,2024,94.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Monumental to Little Goose Dam,644,Jackchin,10,2024,121.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Little Goose to Lower Granite Dam,646,Chinook,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Little Goose to Lower Granite Dam,646,Chinook,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Granite to Interstate Bridge,648,Chinook,8,2024,335.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Granite to Interstate Bridge,648,Chinook,9,2024,1672.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Granite to Interstate Bridge,648,Sockeye,9,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Granite to Interstate Bridge,648,Jackchin,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: Lower Granite to Interstate Bridge,648,Jackchin,9,2024,108.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Chinook,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Chinook,8,2024,81.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Chinook,9,2024,175.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Chinook,10,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Chinook,12,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Jackchin,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Jackchin,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Snake,Snake R. System,Snake River: upstream of Interstate Bridge,650,Jackcoho,9,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,California Cr. System,California Creek,710,Coho,9,2024,31.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Deep Cr. System (Clallam),Deep Creek (Clallam Co),726,Sockeye,7,2024,63.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Deschutes R. System,Deschutes River,728,Chinook,9,2024,31.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Deschutes R. System,Deschutes River,728,Sockeye,7,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Duckabush R. System,Duckabush River,736,Coho,9,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Dungeness R. System,Dungeness River,738,Chinook,9,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Dungeness R. System,Dungeness River,738,Coho,8,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Dungeness R. System,Dungeness River,738,Coho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Dungeness R. System,Dungeness River,738,Coho,10,2024,691.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Dungeness R. System,Dungeness River,738,Coho,11,2024,166.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chinook,7,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chinook,8,2024,180.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chinook,9,2024,374.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chinook,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chum,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chum,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chum,9,2024,66.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chum,10,2024,3831.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Chum,11,2024,5151.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,6,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,7,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,8,2024,383.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,9,2024,3236.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,10,2024,2351.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Coho,11,2024,555.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackchin,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackchin,8,2024,92.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackchin,9,2024,251.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackchin,10,2024,92.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackcoho,8,2024,67.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackcoho,9,2024,574.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackcoho,10,2024,507.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Green-Duwamish R. System,Green - Duwamish River,746,Jackcoho,11,2024,80.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Kennedy Cr. System,Kennedy Creek,754,Chum,10,2024,63.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Kennedy Cr. System,Kennedy Creek,754,Chum,11,2024,220.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Lake Washington System,Lake Sammamish,764,Chinook,8,2024,78.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Lake Washington System,Lake Sammamish,764,Sockeye,7,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Lake Washington System,Lake Washington,762,Coho,9,2024,78.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Lake Washington System,Lake Washington,762,Coho,10,2024,31.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Little Quilcene R. System,Little Quilcene River,766,Coho,9,2024,110.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Chinook,9,2024,295.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Chinook,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Chum,9,2024,15.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Chum,10,2024,115.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Chum,11,2024,3873.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Coho,7,2024,84.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Puget Sound,Minter Cr. System,Minter Creek,778,Coho,8,2024,28.0
