fishery_name,week,angler_final,hours,total_hours,prop
Quillayute winter steelhead 2024-25,2024-12-08,Boat,280.9166666666667,560.3833333333333,0.5012937572495019
Quillayute winter steelhead 2024-25,2024-12-15,Bank,303.25,337.48333333333335,0.8985628919946663
Quillayute winter steelhead 2024-25,2024-12-15,Boat,34.233333333333334,337.48333333333335,0.10143710800533359
Quillayute winter steelhead 2024-25,2024-12-22,Bank,164.48333333333335,191.65,0.8582485433515958
Quillayute winter steelhead 2024-25,2024-12-22,Boat,27.166666666666668,191.65,0.14175145664840422
Quillayute winter steelhead 2024-25,2024-12-29,Bank,73.26666666666667,178.75,0.4098834498834499
Quillayute winter steelhead 2024-25,2024-12-29,Boat,105.48333333333333,178.75,0.5901165501165502
Quillayute winter steelhead 2024-25,2025-01-05,Bank,132.6,328.25,0.40396039603960393
Quillayute winter steelhead 2024-25,2025-01-05,Boat,195.65,328.25,0.596039603960396
Quillayute winter steelhead 2024-25,2025-01-12,Bank,162.23333333333332,574.4333333333333,0.2824232577032438
Quillayute winter steelhead 2024-25,2025-01-12,Boat,412.2,574.4333333333333,0.7175767422967563
Quillayute winter steelhead 2024-25,2025-01-19,Bank,56.36666666666667,141.48333333333335,0.3983979267287077
Quillayute winter steelhead 2024-25,2025-01-19,Boat,85.11666666666667,141.48333333333335,0.6016020732712922
Quillayute winter steelhead 2024-25,2025-01-26,Bank,187.7,456.68333333333334,0.41100689755848324
Quillayute winter steelhead 2024-25,2025-01-26,Boat,268.98333333333335,456.68333333333334,0.5889931024415168
Quillayute winter steelhead 2024-25,2025-02-02,Bank,153.06666666666666,275.3333333333333,0.5559322033898305
Quillayute winter steelhead 2024-25,2025-02-02,Boat,122.26666666666667,275.3333333333333,0.44406779661016954
Quillayute winter steelhead 2024-25,2025-02-09,Bank,106.45,354.26666666666665,0.30047986450884456
Quillayute winter steelhead 2024-25,2025-02-09,Boat,247.81666666666666,354.26666666666665,0.6995201354911554
Quillayute winter steelhead 2024-25,2025-02-16,Bank,270.8333333333333,619.9833333333333,0.4368396999919352
Quillayute winter steelhead 2024-25,2025-02-16,Boat,349.15,619.9833333333333,0.5631603000080647
Quillayute winter steelhead 2024-25,2025-02-23,Bank,216.6,488.01666666666665,0.4438373006386394
Quillayute winter steelhead 2024-25,2025-02-23,Boat,271.4166666666667,488.01666666666665,0.5561626993613606
Quillayute winter steelhead 2024-25,2025-03-02,Bank,270.35,581.8666666666667,0.4646253437213566
Quillayute winter steelhead 2024-25,2025-03-02,Boat,311.51666666666665,581.8666666666667,0.5353746562786434
Quillayute winter steelhead 2024-25,2025-03-09,Bank,268.6333333333333,821.3166666666667,0.3270764422979362
Quillayute winter steelhead 2024-25,2025-03-09,Boat,552.6833333333334,821.3166666666667,0.6729235577020638
Quillayute winter steelhead 2024-25,2025-03-16,Bank,147.61666666666667,488.45,0.30221448800627837
Quillayute winter steelhead 2024-25,2025-03-16,Boat,340.8333333333333,488.45,0.6977855119937216
Quillayute winter steelhead 2024-25,2025-03-23,Bank,286.18333333333334,487.15,0.5874645044305313
Quillayute winter steelhead 2024-25,2025-03-23,Boat,200.96666666666667,487.15,0.4125354955694687
Quillayute winter steelhead 2024-25,2025-03-30,Bank,65.53333333333333,394.16666666666663,0.16625792811839324
Quillayute winter steelhead 2024-25,2025-03-30,Boat,328.6333333333333,394.16666666666663,0.8337420718816069
Quillayute winter steelhead 2025-26,2025-11-30,Bank,439.93333333333334,595.15,0.7391974012153799
Quillayute winter steelhead 2025-26,2025-11-30,Boat,155.21666666666667,595.15,0.26080259878462014
Quillayute winter steelhead 2025-26,2025-12-07,Bank,258.9166666666667,258.9166666666667,1
Quillayute winter steelhead 2025-26,2025-12-14,Bank,275.98333333333335,322.48333333333335,0.8558065016279911
Quillayute winter steelhead 2025-26,2025-12-14,Boat,46.5,322.48333333333335,0.14419349837200887
Quillayute winter steelhead 2025-26,2025-12-21,Bank,87.73333333333333,160.5,0.5466251298027
Quillayute winter steelhead 2025-26,2025-12-21,Boat,72.76666666666667,160.5,0.4533748701973001
Quillayute winter steelhead 2025-26,2025-12-28,Bank,472.78333333333336,726.8166666666667,0.650484991630168
Quillayute winter steelhead 2025-26,2025-12-28,Boat,254.03333333333333,726.8166666666667,0.3495150083698319
Quillayute winter steelhead 2025-26,2026-01-04,Bank,217.65,503.85,0.43197380172670435
Quillayute winter steelhead 2025-26,2026-01-04,Boat,286.2,503.85,0.5680261982732956
Quillayute winter steelhead 2025-26,2026-01-11,Bank,68.86666666666667,249.95000000000002,0.27552177102087083
Quillayute winter steelhead 2025-26,2026-01-11,Boat,181.08333333333334,249.95000000000002,0.7244782289791292
Quillayute winter steelhead 2025-26,2026-01-18,Bank,303.85,637,0.4770015698587127
Quillayute winter steelhead 2025-26,2026-01-18,Boat,333.15,637,0.5229984301412872
Quillayute winter steelhead 2025-26,2026-01-25,Bank,163.15,257.3833333333333,0.6338794275723629
Quillayute winter steelhead 2025-26,2026-01-25,Boat,94.23333333333333,257.3833333333333,0.3661205724276371
Quillayute winter steelhead 2025-26,2026-02-01,Bank,268.6333333333333,790.7333333333333,0.3397268358485794
Quillayute winter steelhead 2025-26,2026-02-01,Boat,522.1,790.7333333333333,0.6602731641514207
Quillayute winter steelhead 2025-26,2026-02-08,Bank,281.75,742.8333333333334,0.37929100291676016
Quillayute winter steelhead 2025-26,2026-02-08,Boat,461.08333333333337,742.8333333333334,0.6207089970832399
Quillayute winter steelhead 2025-26,2026-02-15,Bank,292.3333333333333,597.7833333333333,0.4890289123707029
Quillayute winter steelhead 2025-26,2026-02-15,Boat,305.45,597.7833333333333,0.5109710876292971
Quillayute winter steelhead 2025-26,2026-02-22,Bank,515.5,1161.9166666666665,0.443663487054436
Quillayute winter steelhead 2025-26,2026-02-22,Boat,646.4166666666666,1161.9166666666665,0.5563365129455641
Quillayute winter steelhead 2025-26,2026-03-01,Bank,389.53333333333336,829.0833333333334,0.46983616443863707
Quillayute winter steelhead 2025-26,2026-03-01,Boat,439.55,829.0833333333334,0.5301638355613629
Quillayute winter steelhead 2025-26,2026-03-08,Bank,186.55,839.6666666666667,0.2221714966256451
Quillayute winter steelhead 2025-26,2026-03-08,Boat,653.1166666666667,839.6666666666667,0.7778285033743548
Quillayute winter steelhead 2025-26,2026-03-15,Bank,318.43333333333334,760.1833333333334,0.4188901800004385
Quillayute winter steelhead 2025-26,2026-03-15,Boat,441.75,760.1833333333334,0.5811098199995615
Quillayute winter steelhead 2025-26,2026-03-22,Bank,187.23333333333332,902.7166666666667,0.207410963203663
Quillayute winter steelhead 2025-26,2026-03-22,Boat,715.4833333333333,902.7166666666667,0.792589036796337
Quillayute winter steelhead 2025-26,2026-03-29,Bank,171.21666666666667,421.43333333333334,0.40627224551135016
Quillayute winter steelhead 2025-26,2026-03-29,Boat,250.21666666666667,421.43333333333334,0.5937277544886499
Quinault winter steelhead 2024-25,2025-02-23,Bank,1.0666666666666667,25.066666666666666,0.0425531914893617
Quinault winter steelhead 2024-25,2025-02-23,Boat,24,25.066666666666666,0.9574468085106383
Quinault winter steelhead 2024-25,2025-03-02,Bank,12.95,56.25,0.23022222222222222
Quinault winter steelhead 2024-25,2025-03-02,Boat,43.300000000000004,56.25,0.7697777777777779
Quinault winter steelhead 2024-25,2025-03-09,Bank,44.5,95.41666666666666,0.4663755458515284
Quinault winter steelhead 2024-25,2025-03-09,Boat,50.916666666666664,95.41666666666666,0.5336244541484716
Quinault winter steelhead 2024-25,2025-03-16,Bank,54.68333333333333,113.14999999999999,0.48328177934894684
Quinault winter steelhead 2024-25,2025-03-16,Boat,58.46666666666666,113.14999999999999,0.5167182206510532
Quinault winter steelhead 2024-25,2025-03-23,Bank,37.58333333333333,76.73333333333332,0.4897914856646395
Quinault winter steelhead 2024-25,2025-03-23,Boat,39.15,76.73333333333332,0.5102085143353606
Quinault winter steelhead 2024-25,2025-03-30,Bank,39.05,51.31666666666666,0.7609613510880155
Quinault winter steelhead 2024-25,2025-03-30,Boat,12.266666666666667,51.31666666666666,0.23903864891198445
Quinault winter steelhead 2025-26,2026-01-11,Bank,21,21,1
Quinault winter steelhead 2025-26,2026-01-25,Bank,2.8333333333333335,2.8333333333333335,1
Quinault winter steelhead 2025-26,2026-02-01,Bank,44.03333333333333,44.03333333333333,1
Quinault winter steelhead 2025-26,2026-02-15,Bank,6.666666666666667,6.666666666666667,1
Quinault winter steelhead 2025-26,2026-02-22,Bank,12,12,1
Quinault winter steelhead 2025-26,2026-03-01,Bank,14.366666666666667,35.36666666666667,0.4062205466540999
Quinault winter steelhead 2025-26,2026-03-01,Boat,21,35.36666666666667,0.5937794533459001
Quinault winter steelhead 2025-26,2026-03-08,Bank,27.333333333333332,32.83333333333333,0.8324873096446701
Quinault winter steelhead 2025-26,2026-03-08,Boat,5.5,32.83333333333333,0.16751269035532998
Quinault winter steelhead 2025-26,2026-03-15,Bank,4.816666666666666,26.316666666666666,0.1830272324255858
Quinault winter steelhead 2025-26,2026-03-15,Boat,21.5,26.316666666666666,0.8169727675744142
Quinault winter steelhead 2025-26,2026-03-22,Bank,0.75,23.25,0.03225806451612903
Quinault winter steelhead 2025-26,2026-03-22,Boat,22.5,23.25,0.967741935483871
Quinault winter steelhead 2025-26,2026-03-29,Bank,0.5,0.5,1
Satsop salmon 2022,2022-09-25,Bank,11.95,171.23333333333332,0.06978781389916294
Satsop salmon 2022,2022-09-25,Boat,159.28333333333333,171.23333333333332,0.9302121861008371
Satsop salmon 2022,2022-10-02,Bank,145.26666666666665,291.4333333333333,0.49845590758320946
Satsop salmon 2022,2022-10-02,Boat,146.16666666666666,291.4333333333333,0.5015440924167907
Satsop salmon 2022,2022-10-23,Bank,33.21666666666667,192.70000000000002,0.17237502162255663
Satsop salmon 2022,2022-10-23,Boat,159.48333333333335,192.70000000000002,0.8276249783774433
Satsop salmon 2022,2022-10-30,Bank,140.25,320.9166666666667,0.43702934302778496
Satsop salmon 2022,2022-10-30,Boat,180.66666666666669,320.9166666666667,0.562970656972215
Satsop salmon 2022,2022-11-06,Bank,172.70000000000002,395.25,0.4369386464263125
Satsop salmon 2022,2022-11-06,Boat,222.55,395.25,0.5630613535736876
Satsop salmon 2022,2022-11-13,Bank,465.56666666666666,729.2333333333333,0.638433057549024
Satsop salmon 2022,2022-11-13,Boat,263.6666666666667,729.2333333333333,0.3615669424509759
Satsop salmon 2022,2022-11-20,Bank,253.11666666666667,449.35,0.5632951300025963
Satsop salmon 2022,2022-11-20,Boat,196.23333333333332,449.35,0.4367048699974036
Satsop salmon 2022,2022-11-27,Bank,82.48333333333333,244.36666666666667,0.3375392170235984
Satsop salmon 2022,2022-11-27,Boat,161.88333333333333,244.36666666666667,0.6624607829764015
Satsop salmon 2022,2022-12-04,Bank,88.63333333333334,88.63333333333334,1
Satsop salmon 2022,2022-12-11,Bank,68.83333333333333,68.83333333333333,1
Satsop salmon 2023,2023-10-01,Bank,259.75,349.05,0.7441627274029509
Satsop salmon 2023,2023-10-01,Boat,89.3,349.05,0.25583727259704914
Satsop salmon 2023,2023-10-08,Bank,104.56666666666666,259.8833333333333,0.4023600333482973
Satsop salmon 2023,2023-10-08,Boat,155.31666666666666,259.8833333333333,0.5976399666517027
Satsop salmon 2023,2023-10-15,Bank,189.3,338.9666666666667,0.5584619923296292
Satsop salmon 2023,2023-10-15,Boat,149.66666666666666,338.9666666666667,0.44153800767037066
Satsop salmon 2023,2023-10-22,Bank,184.98333333333332,374.81666666666666,0.49353017030548263
Satsop salmon 2023,2023-10-22,Boat,189.83333333333334,374.81666666666666,0.5064698296945174
Satsop salmon 2023,2023-10-29,Bank,354.35,436.15000000000003,0.8124498452367305
Satsop salmon 2023,2023-10-29,Boat,81.8,436.15000000000003,0.1875501547632695
Satsop salmon 2023,2023-11-05,Bank,55.233333333333334,248.25,0.22249076871433368
Satsop salmon 2023,2023-11-05,Boat,193.01666666666665,248.25,0.7775092312856663
Satsop salmon 2023,2023-11-12,Bank,181.31666666666666,577.45,0.3139954397206107
Satsop salmon 2023,2023-11-12,Boat,396.1333333333333,577.45,0.6860045602793892
Satsop salmon 2023,2023-11-19,Bank,54.2,178.68333333333334,0.3033299132543606
Satsop salmon 2023,2023-11-19,Boat,124.48333333333333,178.68333333333334,0.6966700867456393
Satsop salmon 2023,2023-11-26,Bank,74.91666666666667,204.81666666666666,0.3657742696720645
Satsop salmon 2023,2023-11-26,Boat,129.9,204.81666666666666,0.6342257303279356
Satsop salmon 2024,2024-09-29,Bank,448.4166666666667,627.5833333333334,0.7145133448413226
Satsop salmon 2024,2024-09-29,Boat,179.16666666666666,627.5833333333334,0.28548665515867744
Satsop salmon 2024,2024-10-06,Bank,399.1666666666667,736.7,0.5418306863942808
Satsop salmon 2024,2024-10-06,Boat,337.5333333333333,736.7,0.4581693136057191
Satsop salmon 2024,2024-10-13,Bank,452.81666666666666,533.4,0.8489251343582053
Satsop salmon 2024,2024-10-13,Boat,80.58333333333333,533.4,0.1510748656417948
Satsop salmon 2024,2024-10-20,Bank,308.8,512.0166666666667,0.6031053676638131
Satsop salmon 2024,2024-10-20,Boat,203.21666666666667,512.0166666666667,0.396894632336187
Satsop salmon 2024,2024-10-27,Bank,78.63333333333334,232.3,0.33849906729803414
Satsop salmon 2024,2024-10-27,Boat,153.66666666666666,232.3,0.6615009327019657
Satsop salmon 2024,2024-11-03,Bank,242.25,726.9166666666667,0.3332569070273988
Satsop salmon 2024,2024-11-03,Boat,484.6666666666667,726.9166666666667,0.6667430929726011
Satsop salmon 2024,2024-11-10,Bank,94.56666666666666,135.25,0.6991990141712877
Satsop salmon 2024,2024-11-10,Boat,40.68333333333333,135.25,0.30080098582871223
Satsop salmon 2024,2024-11-17,Bank,152.15,319.3666666666667,0.4764116480534391
Satsop salmon 2024,2024-11-17,Boat,167.21666666666667,319.3666666666667,0.523588351946561
Satsop salmon 2024,2024-11-24,Bank,87.75,325.83333333333337,0.269309462915601
Satsop salmon 2024,2024-11-24,Boat,238.08333333333334,325.83333333333337,0.7306905370843989
Satsop salmon 2024,2024-12-01,Bank,45.9,220.31666666666666,0.20833648536197896
Satsop salmon 2024,2024-12-01,Boat,174.41666666666666,220.31666666666666,0.791663514638021
Satsop salmon 2024,2024-12-08,Bank,45.916666666666664,80.08333333333333,0.5733610822060354
Satsop salmon 2024,2024-12-08,Boat,34.166666666666664,80.08333333333333,0.4266389177939646
Satsop salmon 2024,2024-12-15,Bank,32.45,45.28333333333334,0.7165991902834008
Satsop salmon 2024,2024-12-15,Boat,12.833333333333334,45.28333333333334,0.28340080971659914
Satsop salmon 2024,2024-12-22,Bank,5.25,10.583333333333332,0.4960629921259843
Satsop salmon 2024,2024-12-22,Boat,5.333333333333333,10.583333333333332,0.5039370078740157
Satsop salmon 2024,2024-12-29,Bank,1.25,4.4,0.28409090909090906
Satsop salmon 2024,2024-12-29,Boat,3.15,4.4,0.7159090909090908
Satsop salmon 2025,2025-09-28,Bank,267.8,444.15,0.6029494540132838
Satsop salmon 2025,2025-09-28,Boat,176.35,444.15,0.3970505459867162
Satsop salmon 2025,2025-10-05,Bank,141.21666666666667,244.01666666666665,0.5787173007308244
Satsop salmon 2025,2025-10-05,Boat,102.8,244.01666666666665,0.4212826992691756
Satsop salmon 2025,2025-10-12,Bank,190.91666666666666,205.95,0.927004936473254
Satsop salmon 2025,2025-10-12,Boat,15.033333333333333,205.95,0.07299506352674598
Satsop salmon 2025,2025-10-19,Bank,82.93333333333334,158.63333333333333,0.5227989073334735
Satsop salmon 2025,2025-10-19,Boat,75.7,158.63333333333333,0.4772010926665266
Satsop salmon 2025,2025-10-26,Bank,92.03333333333333,277.25,0.3319507063420499
Satsop salmon 2025,2025-10-26,Boat,185.21666666666667,277.25,0.6680492936579501
Satsop salmon 2025,2025-11-02,Bank,59.483333333333334,192.08333333333331,0.30967462039045557
Satsop salmon 2025,2025-11-02,Boat,132.6,192.08333333333331,0.6903253796095445
Satsop salmon 2025,2025-11-09,Bank,123.81666666666666,405.45,0.3053808525506639
Satsop salmon 2025,2025-11-09,Boat,281.6333333333333,405.45,0.6946191474493362
Satsop salmon 2025,2025-11-16,Bank,207.25,626,0.3310702875399361
Satsop salmon 2025,2025-11-16,Boat,418.75,626,0.6689297124600639
Satsop salmon 2025,2025-11-23,Bank,78.25,307.4666666666667,0.25449913269731134
Satsop salmon 2025,2025-11-23,Boat,229.21666666666667,307.4666666666667,0.7455008673026886
Satsop salmon 2025,2025-11-30,Bank,15.866666666666665,54.28333333333333,0.2922935216456862
Satsop salmon 2025,2025-11-30,Boat,38.416666666666664,54.28333333333333,0.7077064783543138
Satsop salmon 2025,2025-12-07,Bank,7.15,25.450000000000003,0.280943025540275
Satsop salmon 2025,2025-12-07,Boat,18.3,25.450000000000003,0.7190569744597249
Satsop salmon 2025,2025-12-14,Bank,6,47.63333333333333,0.12596221133659902
Satsop salmon 2025,2025-12-14,Boat,41.63333333333333,47.63333333333333,0.874037788663401
Satsop salmon 2025,2025-12-21,Bank,9.9,20.833333333333336,0.47519999999999996
Satsop salmon 2025,2025-12-21,Boat,10.933333333333334,20.833333333333336,0.5247999999999999
Satsop salmon 2025,2025-12-28,Bank,8.45,29.05,0.29087779690189325
Satsop salmon 2025,2025-12-28,Boat,20.6,29.05,0.7091222030981067
Satsop winter steelhead 2024-25,2024-10-27,Bank,11.466666666666667,14.966666666666667,0.7661469933184856
Satsop winter steelhead 2024-25,2024-10-27,Boat,3.5,14.966666666666667,0.23385300668151449
Satsop winter steelhead 2024-25,2024-11-03,Bank,242.25,726.9166666666667,0.3332569070273988
Satsop winter steelhead 2024-25,2024-11-03,Boat,484.6666666666667,726.9166666666667,0.6667430929726011
Satsop winter steelhead 2024-25,2024-11-10,Bank,94.56666666666666,135.25,0.6991990141712877
Satsop winter steelhead 2024-25,2024-11-10,Boat,40.68333333333333,135.25,0.30080098582871223
Satsop winter steelhead 2024-25,2024-11-17,Bank,152.15,319.3666666666667,0.4764116480534391
Satsop winter steelhead 2024-25,2024-11-17,Boat,167.21666666666667,319.3666666666667,0.523588351946561
Satsop winter steelhead 2024-25,2024-11-24,Bank,87.75,325.83333333333337,0.269309462915601
Satsop winter steelhead 2024-25,2024-11-24,Boat,238.08333333333334,325.83333333333337,0.7306905370843989
Satsop winter steelhead 2024-25,2024-12-01,Bank,45.9,220.31666666666666,0.20833648536197896
Satsop winter steelhead 2024-25,2024-12-01,Boat,174.41666666666666,220.31666666666666,0.791663514638021
Satsop winter steelhead 2024-25,2024-12-08,Bank,45.916666666666664,80.08333333333333,0.5733610822060354
Satsop winter steelhead 2024-25,2024-12-08,Boat,34.166666666666664,80.08333333333333,0.4266389177939646
Satsop winter steelhead 2024-25,2024-12-15,Bank,32.45,45.28333333333334,0.7165991902834008
Satsop winter steelhead 2024-25,2024-12-15,Boat,12.833333333333334,45.28333333333334,0.28340080971659914
Satsop winter steelhead 2024-25,2024-12-22,Bank,5.25,10.583333333333332,0.4960629921259843
Satsop winter steelhead 2024-25,2024-12-22,Boat,5.333333333333333,10.583333333333332,0.5039370078740157
Satsop winter steelhead 2024-25,2024-12-29,Bank,16.316666666666666,19.466666666666665,0.8381849315068494
Satsop winter steelhead 2024-25,2024-12-29,Boat,3.15,19.466666666666665,0.1618150684931507
Satsop winter steelhead 2024-25,2025-01-05,Bank,39.53333333333333,87.5,0.45180952380952377
Satsop winter steelhead 2024-25,2025-01-05,Boat,47.96666666666667,87.5,0.5481904761904762
Satsop winter steelhead 2024-25,2025-01-12,Bank,16.033333333333335,156.26666666666668,0.1026023890784983
Satsop winter steelhead 2024-25,2025-01-12,Boat,140.23333333333335,156.26666666666668,0.8973976109215017
Satsop winter steelhead 2024-25,2025-01-19,Bank,31.05,115.39999999999999,0.2690641247833622
Satsop winter steelhead 2024-25,2025-01-19,Boat,84.35,115.39999999999999,0.7309358752166378
Satsop winter steelhead 2024-25,2025-01-26,Bank,26.8,129.11666666666667,0.20756421840712533
Satsop winter steelhead 2024-25,2025-01-26,Boat,102.31666666666666,129.11666666666667,0.7924357815928745
Satsop winter steelhead 2024-25,2025-02-02,Bank,57.75,436.73333333333335,0.13223172034803846
Satsop winter steelhead 2024-25,2025-02-02,Boat,378.98333333333335,436.73333333333335,0.8677682796519616
Satsop winter steelhead 2024-25,2025-02-09,Bank,14.6,122.03333333333333,0.11963944277519803
Satsop winter steelhead 2024-25,2025-02-09,Boat,107.43333333333334,122.03333333333333,0.880360557224802
Satsop winter steelhead 2024-25,2025-02-16,Bank,64.15,264.4666666666667,0.24256365011343584
Satsop winter steelhead 2024-25,2025-02-16,Boat,200.31666666666666,264.4666666666667,0.757436349886564
Satsop winter steelhead 2024-25,2025-02-23,Bank,11.766666666666666,54.449999999999996,0.21610039791857974
Satsop winter steelhead 2024-25,2025-02-23,Boat,42.68333333333333,54.449999999999996,0.7838996020814203
Satsop winter steelhead 2025-26,2025-11-30,Bank,15.866666666666665,54.28333333333333,0.2922935216456862
Satsop winter steelhead 2025-26,2025-11-30,Boat,38.416666666666664,54.28333333333333,0.7077064783543138
Satsop winter steelhead 2025-26,2025-12-07,Bank,7.15,25.450000000000003,0.280943025540275
Satsop winter steelhead 2025-26,2025-12-07,Boat,18.3,25.450000000000003,0.7190569744597249
Satsop winter steelhead 2025-26,2025-12-14,Bank,6,47.63333333333333,0.12596221133659902
Satsop winter steelhead 2025-26,2025-12-14,Boat,41.63333333333333,47.63333333333333,0.874037788663401
Satsop winter steelhead 2025-26,2025-12-21,Bank,9.9,20.833333333333336,0.47519999999999996
Satsop winter steelhead 2025-26,2025-12-21,Boat,10.933333333333334,20.833333333333336,0.5247999999999999
Satsop winter steelhead 2025-26,2025-12-28,Bank,16.866666666666667,110.68333333333334,0.15238668875169403
Satsop winter steelhead 2025-26,2025-12-28,Boat,93.81666666666666,110.68333333333334,0.847613311248306
Satsop winter steelhead 2025-26,2026-01-04,Bank,40.916666666666664,109.81666666666666,0.37259068143876156
Satsop winter steelhead 2025-26,2026-01-04,Boat,68.9,109.81666666666666,0.6274093185612385
Satsop winter steelhead 2025-26,2026-01-11,Bank,16.6,115.31666666666666,0.14395143806908514
Satsop winter steelhead 2025-26,2026-01-11,Boat,98.71666666666667,115.31666666666666,0.8560485619309149
Satsop winter steelhead 2025-26,2026-01-18,Bank,11.916666666666666,88.66666666666667,0.1343984962406015
Satsop winter steelhead 2025-26,2026-01-18,Boat,76.75,88.66666666666667,0.8656015037593985
Satsop winter steelhead 2025-26,2026-01-25,Bank,40.766666666666666,67.43333333333334,0.6045477014335146
Satsop winter steelhead 2025-26,2026-01-25,Boat,26.666666666666668,67.43333333333334,0.3954522985664854
Satsop winter steelhead 2025-26,2026-02-01,Bank,85.65,309.05,0.27713962142048215
Satsop winter steelhead 2025-26,2026-02-01,Boat,223.4,309.05,0.7228603785795179
Satsop winter steelhead 2025-26,2026-02-08,Bank,41.68333333333334,292.58333333333337,0.14246653375106808
Satsop winter steelhead 2025-26,2026-02-08,Boat,250.9,292.58333333333337,0.8575334662489318
Satsop winter steelhead 2025-26,2026-02-15,Bank,11.033333333333335,108.91666666666666,0.101300688599847
Satsop winter steelhead 2025-26,2026-02-15,Boat,97.88333333333333,108.91666666666666,0.898699311400153
Silver Lake Winter Crappie 2025-26,2025-11-09,Bank,94.25,137.86666666666667,0.6836315280464216
Silver Lake Winter Crappie 2025-26,2025-11-09,Boat,43.61666666666667,137.86666666666667,0.3163684719535783
Silver Lake Winter Crappie 2025-26,2025-11-16,Bank,57.11666666666667,72.9,0.7834933699131229
Silver Lake Winter Crappie 2025-26,2025-11-16,Boat,15.783333333333333,72.9,0.21650663008687698
Silver Lake Winter Crappie 2025-26,2025-11-23,Bank,296.65,357.4,0.8300223838836038
Silver Lake Winter Crappie 2025-26,2025-11-23,Boat,60.75,357.4,0.1699776161163962
Silver Lake Winter Crappie 2025-26,2025-11-30,Bank,3.7,3.7,1
Silver Lake Winter Crappie 2025-26,2025-12-07,Bank,242.2,316.8333333333333,0.7644397685428722
Silver Lake Winter Crappie 2025-26,2025-12-07,Boat,74.63333333333333,316.8333333333333,0.23556023145712782
Silver Lake Winter Crappie 2025-26,2025-12-14,Bank,12.7,17.933333333333334,0.70817843866171
Silver Lake Winter Crappie 2025-26,2025-12-14,Boat,5.233333333333333,17.933333333333334,0.29182156133828996
Silver Lake Winter Crappie 2025-26,2025-12-21,Bank,270.6333333333333,294.73333333333335,0.9182311694186834
Silver Lake Winter Crappie 2025-26,2025-12-21,Boat,24.1,294.73333333333335,0.08176883058131644
Silver Lake Winter Crappie 2025-26,2025-12-28,Bank,108.71666666666667,117.71666666666667,0.9235452357355232
Silver Lake Winter Crappie 2025-26,2025-12-28,Boat,9,117.71666666666667,0.07645476426447685
Silver Lake Winter Crappie 2025-26,2026-01-04,Bank,92.11666666666667,102.31666666666668,0.9003094966606939
Silver Lake Winter Crappie 2025-26,2026-01-04,Boat,10.2,102.31666666666668,0.09969050333930606
Silver Lake Winter Crappie 2025-26,2026-01-11,Bank,175.7,241.61666666666667,0.7271849348140994
Silver Lake Winter Crappie 2025-26,2026-01-11,Boat,65.91666666666667,241.61666666666667,0.27281506518590054
Silver Lake Winter Crappie 2025-26,2026-01-18,Bank,174.61666666666667,242.9,0.7188829422258817
Silver Lake Winter Crappie 2025-26,2026-01-18,Boat,68.28333333333333,242.9,0.2811170577741183
Silver Lake Winter Crappie 2025-26,2026-01-25,Bank,4.5,4.5,1
Silver Lake Winter Crappie 2025-26,2026-02-01,Bank,136.43333333333334,154.03333333333333,0.8857390175286735
Silver Lake Winter Crappie 2025-26,2026-02-01,Boat,17.6,154.03333333333333,0.11426098247132656
Silver Lake Winter Crappie 2025-26,2026-02-08,Boat,40.166666666666664,40.166666666666664,1
Silver Lake Winter Crappie 2025-26,2026-02-15,Bank,260.5,357.95,0.7277552730828328
Silver Lake Winter Crappie 2025-26,2026-02-15,Boat,97.45,357.95,0.2722447269171672
Silver Lake Winter Crappie 2025-26,2026-02-22,Bank,16.716666666666665,16.716666666666665,1
Silver Lake Winter Crappie 2025-26,2026-03-01,Bank,201.25,254.65,0.7903004123306498
Silver Lake Winter Crappie 2025-26,2026-03-01,Boat,53.4,254.65,0.20969958766935007
Silver Lake Winter Crappie 2025-26,2026-03-08,Bank,135.41666666666666,150.54999999999998,0.8994796855972546
Silver Lake Winter Crappie 2025-26,2026-03-08,Boat,15.133333333333333,150.54999999999998,0.1005203144027455
Silver Lake Winter Crappie 2025-26,2026-03-22,Bank,53.266666666666666,119.81666666666666,0.44456809013771037
Silver Lake Winter Crappie 2025-26,2026-03-22,Boat,66.55,119.81666666666666,0.5554319098622896
Skagit fall salmon 2021,2021-08-15,Bank,94,193.21666666666667,0.4865004744242215
Skagit fall salmon 2021,2021-08-15,Boat,99.21666666666667,193.21666666666667,0.5134995255757785
Skagit fall salmon 2021,2021-08-22,Bank,144.65,670.4333333333333,0.21575597872023072
Skagit fall salmon 2021,2021-08-22,Boat,525.7833333333333,670.4333333333333,0.7842440212797693
Skagit fall salmon 2021,2021-08-29,Bank,553.0666666666667,1021.25,0.5415585475316198
Skagit fall salmon 2021,2021-08-29,Boat,468.18333333333334,1021.25,0.45844145246838025
Skagit fall salmon 2021,2021-09-05,Bank,288.26666666666665,704.4,0.4092371758470566
Skagit fall salmon 2021,2021-09-05,Boat,416.1333333333333,704.4,0.5907628241529435
Skagit fall salmon 2021,2021-09-12,Bank,314.25,675.6666666666667,0.4650962012826837
Skagit fall salmon 2021,2021-09-12,Boat,361.4166666666667,675.6666666666667,0.5349037987173162
Skagit fall salmon 2021,2021-09-19,Bank,254.46666666666667,563.1,0.45190315515302193
Skagit fall salmon 2021,2021-09-19,Boat,308.6333333333333,563.1,0.548096844846978
