license_year,region,system,stream,stream_code,species,calendar_year,calendar_month,harvest_count
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,6,66
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,7,131
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,8,13
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,10,13
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Sockeye,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,6,13
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,7,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,9,171
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,10,171
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackchin,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,7,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,10,13
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Old Hanford
townsite-Priest Rapids
Dam",536,Jackcoho,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,4,13
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,7,229
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,8,27
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,9,848
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,10,592
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Chinook,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,7,13
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,9,13
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Coho,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,7,1262
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,8,13
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Sockeye,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,6,13
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,7,53
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,9,53
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,10,39
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Priest Rapids
to Wanapum Dam",537,Jackchin,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,7,13
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,9,158
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,10,197
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Chinook,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,7,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,9,13
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,11,13
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Coho,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,7,131
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Sockeye,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,7,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,10,26
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Wanapum to
Rock Island Dam",539,Jackchin,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,7,39
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,8,53
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Chinook,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,7,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,8,26
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,10,105
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Coho,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,6,13
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,7,2024
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,8,93
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Sockeye,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,7,13
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rock Island to
Rocky Reach Dam",541,Jackchin,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,7,2899
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,8,675
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,9,26
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Chinook,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,7,26
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Pink,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,7,26
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,8,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,9,53
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,10,13
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Coho,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,7,7009
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,8,14
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Sockeye,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,7,158
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,8,131
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,9,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,10,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,11,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2024,12,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2025,1,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2025,2,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackchin,2025,3,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackcoho,2024,4,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackcoho,2024,5,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackcoho,2024,6,0
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackcoho,2024,7,26
2024,Columbia - Upper,Upper Columbia,"Columbia Rocky Reach
to Wells Dam",543,Jackcoho,2024,8,0
