fishery_name,week,combined_type,hours,total_hours,prop
Skagit summer sockeye 2023,2023-07-09,Unguided-Boat,44.28333333333333,322.4,0.13735525227460713
Skagit summer sockeye 2024,2024-06-16,Guided-Bank,0,764.7166666666667,0
Skagit summer sockeye 2024,2024-06-16,Guided-Boat,0,764.7166666666667,0
Skagit summer sockeye 2024,2024-06-16,Unguided-Bank,400.75,764.7166666666667,0.5240503018547175
Skagit summer sockeye 2024,2024-06-16,Unguided-Boat,363.9666666666667,764.7166666666667,0.4759496981452826
Skagit summer sockeye 2024,2024-06-23,Guided-Bank,0,961.4833333333333,0
Skagit summer sockeye 2024,2024-06-23,Guided-Boat,86.86666666666667,961.4833333333333,0.09034651320009014
Skagit summer sockeye 2024,2024-06-23,Unguided-Bank,508.98333333333335,961.4833333333333,0.5293730173863301
Skagit summer sockeye 2024,2024-06-23,Unguided-Boat,365.6333333333333,961.4833333333333,0.3802804694135797
Skagit summer sockeye 2024,2024-06-30,Guided-Bank,0,700.8333333333334,0
Skagit summer sockeye 2024,2024-06-30,Guided-Boat,28,700.8333333333334,0.03995243757431629
Skagit summer sockeye 2024,2024-06-30,Unguided-Bank,390.7166666666667,700.8333333333334,0.5575029726516052
Skagit summer sockeye 2024,2024-06-30,Unguided-Boat,282.1166666666667,700.8333333333334,0.4025445897740785
Skagit summer sockeye 2024,2024-07-07,Guided-Bank,0,498.8666666666667,0
Skagit summer sockeye 2024,2024-07-07,Guided-Boat,8.266666666666667,498.8666666666667,0.016570894026459976
Skagit summer sockeye 2024,2024-07-07,Unguided-Bank,305.85,498.8666666666667,0.6130896699184819
Skagit summer sockeye 2024,2024-07-07,Unguided-Boat,184.75,498.8666666666667,0.37033943605505815
Skagit summer sockeye 2024,2024-07-14,Guided-Bank,0,513.7,0
Skagit summer sockeye 2024,2024-07-14,Guided-Boat,13.433333333333334,513.7,0.02615015248848225
Skagit summer sockeye 2024,2024-07-14,Unguided-Bank,319.1,513.7,0.6211796768541951
Skagit summer sockeye 2024,2024-07-14,Unguided-Boat,181.16666666666666,513.7,0.35267017065732265
Skagit summer sockeye 2024,2024-07-21,Guided-Bank,0,360.58333333333337,0
Skagit summer sockeye 2024,2024-07-21,Guided-Boat,0,360.58333333333337,0
Skagit summer sockeye 2024,2024-07-21,Unguided-Bank,225.55,360.58333333333337,0.6255142130806564
Skagit summer sockeye 2024,2024-07-21,Unguided-Boat,135.03333333333333,360.58333333333337,0.3744857869193436
Skagit summer sockeye 2024,2024-07-28,Guided-Bank,0,209.75,0
Skagit summer sockeye 2024,2024-07-28,Guided-Boat,0,209.75,0
Skagit summer sockeye 2024,2024-07-28,Unguided-Bank,132.46666666666667,209.75,0.6315454906634883
Skagit summer sockeye 2024,2024-07-28,Unguided-Boat,77.28333333333333,209.75,0.3684545093365117
Skagit summer sockeye 2025,2025-06-15,Guided-Bank,0,747.8333333333333,0
Skagit summer sockeye 2025,2025-06-15,Guided-Boat,36.93333333333333,747.8333333333333,0.049387118341876535
Skagit summer sockeye 2025,2025-06-15,Unguided-Bank,329.1333333333333,747.8333333333333,0.44011589034989973
Skagit summer sockeye 2025,2025-06-15,Unguided-Boat,381.76666666666665,747.8333333333333,0.5104969913082238
Skagit summer sockeye 2025,2025-06-22,Guided-Bank,0,1083.3666666666668,0
Skagit summer sockeye 2025,2025-06-22,Guided-Boat,15,1083.3666666666668,0.013845727823759268
Skagit summer sockeye 2025,2025-06-22,Unguided-Bank,537.5666666666667,1083.3666666666668,0.4962001169194794
Skagit summer sockeye 2025,2025-06-22,Unguided-Boat,530.8,1083.3666666666668,0.4899541552567612
Skagit summer sockeye 2025,2025-06-29,Guided-Bank,0,823.3666666666667,0
Skagit summer sockeye 2025,2025-06-29,Guided-Boat,0,823.3666666666667,0
Skagit summer sockeye 2025,2025-06-29,Unguided-Bank,322.51666666666665,823.3666666666667,0.39170478927978625
Skagit summer sockeye 2025,2025-06-29,Unguided-Boat,500.85,823.3666666666667,0.6082952107202138
Skagit summer sockeye 2025,2025-07-06,Guided-Bank,0,872.8666666666667,0
Skagit summer sockeye 2025,2025-07-06,Guided-Boat,0,872.8666666666667,0
Skagit summer sockeye 2025,2025-07-06,Unguided-Bank,380.8833333333333,872.8666666666667,0.4363591231956007
Skagit summer sockeye 2025,2025-07-06,Unguided-Boat,491.98333333333335,872.8666666666667,0.5636408768043993
Skagit summer sockeye 2025,2025-07-13,Guided-Bank,0,430.70000000000005,0
Skagit summer sockeye 2025,2025-07-13,Guided-Boat,0,430.70000000000005,0
Skagit summer sockeye 2025,2025-07-13,Unguided-Bank,251.9,430.70000000000005,0.584861852797771
Skagit summer sockeye 2025,2025-07-13,Unguided-Boat,178.8,430.70000000000005,0.4151381472022289
Skagit summer sockeye 2025,2025-07-20,Guided-Bank,0,214.05,0
Skagit summer sockeye 2025,2025-07-20,Guided-Boat,0,214.05,0
Skagit summer sockeye 2025,2025-07-20,Unguided-Bank,130.86666666666667,214.05,0.6113836331075294
Skagit summer sockeye 2025,2025-07-20,Unguided-Boat,83.18333333333334,214.05,0.3886163668924706
Skagit summer sockeye 2025,2025-07-27,Guided-Bank,0,96.93333333333334,0
Skagit summer sockeye 2025,2025-07-27,Guided-Boat,0,96.93333333333334,0
Skagit summer sockeye 2025,2025-07-27,Unguided-Bank,51.550000000000004,96.93333333333334,0.531808803301238
Skagit summer sockeye 2025,2025-07-27,Unguided-Boat,45.38333333333333,96.93333333333334,0.468191196698762
Skagit summer sockeye 2026,2026-06-14,Guided-Bank,0,556.3333333333334,0
Skagit summer sockeye 2026,2026-06-14,Guided-Boat,54.45,556.3333333333334,0.09787297783103655
Skagit summer sockeye 2026,2026-06-14,Unguided-Bank,176.35,556.3333333333334,0.31698621929298976
Skagit summer sockeye 2026,2026-06-14,Unguided-Boat,325.53333333333336,556.3333333333334,0.5851408028759737
Skagit summer sockeye 2026,2026-06-21,Guided-Bank,0,906.0999999999999,0
Skagit summer sockeye 2026,2026-06-21,Guided-Boat,91.06666666666666,906.0999999999999,0.10050399146525403
Skagit summer sockeye 2026,2026-06-21,Unguided-Bank,372.5833333333333,906.0999999999999,0.41119449656035023
Skagit summer sockeye 2026,2026-06-21,Unguided-Boat,442.45,906.0999999999999,0.4883015119743958
Skagit summer sockeye 2026,2026-06-28,Guided-Bank,0,513.8166666666667,0
Skagit summer sockeye 2026,2026-06-28,Guided-Boat,53.33333333333333,513.8166666666667,0.10379837166304452
Skagit summer sockeye 2026,2026-06-28,Unguided-Bank,220.11666666666667,513.8166666666667,0.4283953420480716
Skagit summer sockeye 2026,2026-06-28,Unguided-Boat,240.36666666666667,513.8166666666667,0.4678062862888838
Skagit summer sockeye 2026,2026-07-05,Guided-Bank,0,829.9333333333333,0
Skagit summer sockeye 2026,2026-07-05,Guided-Boat,57.86666666666667,829.9333333333333,0.06972447586151499
Skagit summer sockeye 2026,2026-07-05,Unguided-Bank,312.48333333333335,829.9333333333333,0.3765161860390393
Skagit summer sockeye 2026,2026-07-05,Unguided-Boat,459.5833333333333,829.9333333333333,0.5537593380994458
Skagit summer sockeye 2026,2026-07-12,Guided-Bank,0,534.0333333333333,0
Skagit summer sockeye 2026,2026-07-12,Guided-Boat,26.6,534.0333333333333,0.049809624867361596
Skagit summer sockeye 2026,2026-07-12,Unguided-Bank,267.93333333333334,534.0333333333333,0.5017164970975595
Skagit summer sockeye 2026,2026-07-12,Unguided-Boat,239.5,534.0333333333333,0.448473878035079
Skagit summer sockeye 2026,2026-07-19,Guided-Bank,0,260.43333333333334,0
Skagit summer sockeye 2026,2026-07-19,Guided-Boat,0,260.43333333333334,0
Skagit summer sockeye 2026,2026-07-19,Unguided-Bank,138.18333333333334,260.43333333333334,0.5305900422372968
Skagit summer sockeye 2026,2026-07-19,Unguided-Boat,122.25,260.43333333333334,0.46940995776270317
Skagit summer sockeye 2026,2026-07-26,Guided-Bank,0,129.53333333333333,0
Skagit summer sockeye 2026,2026-07-26,Guided-Boat,0,129.53333333333333,0
Skagit summer sockeye 2026,2026-07-26,Unguided-Bank,55.68333333333334,129.53333333333333,0.4298764796706125
Skagit summer sockeye 2026,2026-07-26,Unguided-Boat,73.85,129.53333333333333,0.5701235203293875
Skagit winter gamefish 2021-22,2021-12-26,Guided-Bank,0,59.05,0
Skagit winter gamefish 2021-22,2021-12-26,Guided-Boat,0,59.05,0
Skagit winter gamefish 2021-22,2021-12-26,Unguided-Bank,34.55,59.05,0.5850973751058425
Skagit winter gamefish 2021-22,2021-12-26,Unguided-Boat,24.5,59.05,0.4149026248941575
Skagit winter gamefish 2021-22,2022-01-02,Guided-Bank,0,85.18333333333334,0
Skagit winter gamefish 2021-22,2022-01-02,Guided-Boat,0,85.18333333333334,0
Skagit winter gamefish 2021-22,2022-01-02,Unguided-Bank,60.18333333333333,85.18333333333334,0.7065153590295441
Skagit winter gamefish 2021-22,2022-01-02,Unguided-Boat,25,85.18333333333334,0.29348464097045585
Skagit winter gamefish 2021-22,2022-01-09,Guided-Bank,0,101.01666666666667,0
Skagit winter gamefish 2021-22,2022-01-09,Guided-Boat,0,101.01666666666667,0
Skagit winter gamefish 2021-22,2022-01-09,Unguided-Bank,75.71666666666667,101.01666666666667,0.7495462794918331
Skagit winter gamefish 2021-22,2022-01-09,Unguided-Boat,25.299999999999997,101.01666666666667,0.25045372050816694
Skagit winter gamefish 2021-22,2022-01-16,Guided-Bank,16.3,250.55,0.0650568748752744
Skagit winter gamefish 2021-22,2022-01-16,Guided-Boat,0,250.55,0
Skagit winter gamefish 2021-22,2022-01-16,Unguided-Bank,148.51666666666668,250.55,0.5927625889709306
Skagit winter gamefish 2021-22,2022-01-16,Unguided-Boat,85.73333333333333,250.55,0.34218053615379496
Skagit winter gamefish 2021-22,2022-01-23,Guided-Bank,49.5,482.65,0.10255879001346732
Skagit winter gamefish 2021-22,2022-01-23,Guided-Boat,30.183333333333337,482.65,0.06253668980282469
Skagit winter gamefish 2021-22,2022-01-23,Unguided-Bank,173.70000000000002,482.65,0.3598881176836217
Skagit winter gamefish 2021-22,2022-01-23,Unguided-Boat,229.26666666666665,482.65,0.4750164025000863
Skagit winter gamefish 2021-22,2022-01-30,Guided-Bank,0,181.63333333333333,0
Skagit winter gamefish 2021-22,2022-01-30,Guided-Boat,0,181.63333333333333,0
Skagit winter gamefish 2021-22,2022-01-30,Unguided-Bank,104.56666666666666,181.63333333333333,0.5757019636630575
Skagit winter gamefish 2021-22,2022-01-30,Unguided-Boat,77.06666666666666,181.63333333333333,0.4242980363369426
Skagit winter gamefish 2022-23,2022-11-27,Guided-Bank,0,1,0
Skagit winter gamefish 2022-23,2022-11-27,Guided-Boat,0,1,0
Skagit winter gamefish 2022-23,2022-11-27,Unguided-Bank,1,1,1
Skagit winter gamefish 2022-23,2022-11-27,Unguided-Boat,0,1,0
Skagit winter gamefish 2022-23,2022-12-04,Guided-Bank,0,19.733333333333334,0
Skagit winter gamefish 2022-23,2022-12-04,Guided-Boat,0,19.733333333333334,0
Skagit winter gamefish 2022-23,2022-12-04,Unguided-Bank,15.733333333333333,19.733333333333334,0.7972972972972973
Skagit winter gamefish 2022-23,2022-12-04,Unguided-Boat,4,19.733333333333334,0.2027027027027027
Skagit winter gamefish 2022-23,2022-12-11,Guided-Bank,0,50.13333333333333,0
Skagit winter gamefish 2022-23,2022-12-11,Guided-Boat,0,50.13333333333333,0
Skagit winter gamefish 2022-23,2022-12-11,Unguided-Bank,22.46666666666667,50.13333333333333,0.44813829787234044
Skagit winter gamefish 2022-23,2022-12-11,Unguided-Boat,27.666666666666664,50.13333333333333,0.5518617021276595
Skagit winter gamefish 2022-23,2022-12-25,Guided-Bank,0,25.2,0
Skagit winter gamefish 2022-23,2022-12-25,Guided-Boat,0,25.2,0
Skagit winter gamefish 2022-23,2022-12-25,Unguided-Bank,9.566666666666666,25.2,0.37962962962962965
Skagit winter gamefish 2022-23,2022-12-25,Unguided-Boat,15.633333333333333,25.2,0.6203703703703703
Skagit winter gamefish 2022-23,2023-01-01,Guided-Bank,0,83.86666666666667,0
Skagit winter gamefish 2022-23,2023-01-01,Guided-Boat,0,83.86666666666667,0
Skagit winter gamefish 2022-23,2023-01-01,Unguided-Bank,26.233333333333334,83.86666666666667,0.3127980922098569
Skagit winter gamefish 2022-23,2023-01-01,Unguided-Boat,57.63333333333333,83.86666666666667,0.687201907790143
Skagit winter gamefish 2022-23,2023-01-08,Guided-Bank,0,281.6,0
Skagit winter gamefish 2022-23,2023-01-08,Guided-Boat,0,281.6,0
Skagit winter gamefish 2022-23,2023-01-08,Unguided-Bank,137.81666666666666,281.6,0.48940577651515144
Skagit winter gamefish 2022-23,2023-01-08,Unguided-Boat,143.78333333333333,281.6,0.5105942234848484
Skagit winter gamefish 2022-23,2023-01-15,Guided-Bank,0,347.6333333333333,0
Skagit winter gamefish 2022-23,2023-01-15,Guided-Boat,0,347.6333333333333,0
Skagit winter gamefish 2022-23,2023-01-15,Unguided-Bank,198.21666666666667,347.6333333333333,0.5701888963467255
Skagit winter gamefish 2022-23,2023-01-15,Unguided-Boat,149.41666666666666,347.6333333333333,0.4298111036532745
Skagit winter gamefish 2022-23,2023-01-22,Guided-Bank,0,551.8333333333334,0
Skagit winter gamefish 2022-23,2023-01-22,Guided-Boat,31.6,551.8333333333334,0.05726366656599215
Skagit winter gamefish 2022-23,2023-01-22,Unguided-Bank,349.6666666666667,551.8333333333334,0.6336454243430988
Skagit winter gamefish 2022-23,2023-01-22,Unguided-Boat,170.56666666666666,551.8333333333334,0.3090909090909091
Skagit winter gamefish 2022-23,2023-01-29,Guided-Bank,18.95,593.7833333333333,0.03191399781064923
Skagit winter gamefish 2022-23,2023-01-29,Guided-Boat,0,593.7833333333333,0
Skagit winter gamefish 2022-23,2023-01-29,Unguided-Bank,382.8,593.7833333333333,0.644679596934909
Skagit winter gamefish 2022-23,2023-01-29,Unguided-Boat,192.03333333333333,593.7833333333333,0.32340640525444186
Skagit winter gamefish 2024,2023-12-31,Guided-Bank,0,86.38333333333333,0
Skagit winter gamefish 2024,2023-12-31,Guided-Boat,0,86.38333333333333,0
Skagit winter gamefish 2024,2023-12-31,Unguided-Bank,68.56666666666666,86.38333333333333,0.793748794134671
Skagit winter gamefish 2024,2023-12-31,Unguided-Boat,17.816666666666666,86.38333333333333,0.20625120586532897
Skagit winter gamefish 2024,2024-01-07,Guided-Bank,0,21.65,0
Skagit winter gamefish 2024,2024-01-07,Guided-Boat,0,21.65,0
Skagit winter gamefish 2024,2024-01-07,Unguided-Bank,21.65,21.65,1
Skagit winter gamefish 2024,2024-01-07,Unguided-Boat,0,21.65,0
Skagit winter gamefish 2024,2024-01-14,Guided-Bank,0,73.2,0
Skagit winter gamefish 2024,2024-01-14,Guided-Boat,0,73.2,0
Skagit winter gamefish 2024,2024-01-14,Unguided-Bank,73.2,73.2,1
Skagit winter gamefish 2024,2024-01-14,Unguided-Boat,0,73.2,0
Skagit winter gamefish 2024,2024-01-21,Guided-Bank,0,195.35,0
Skagit winter gamefish 2024,2024-01-21,Guided-Boat,13.2,195.35,0.06757102636293831
Skagit winter gamefish 2024,2024-01-21,Unguided-Bank,81.35,195.35,0.4164320450473509
Skagit winter gamefish 2024,2024-01-21,Unguided-Boat,100.8,195.35,0.5159969285897108
Skagit winter gamefish 2024,2024-01-28,Guided-Bank,0,33,0
Skagit winter gamefish 2024,2024-01-28,Guided-Boat,0,33,0
Skagit winter gamefish 2024,2024-01-28,Unguided-Bank,27.083333333333336,33,0.8207070707070708
Skagit winter gamefish 2024,2024-01-28,Unguided-Boat,5.916666666666667,33,0.1792929292929293
Skagit winter gamefish 2025,2024-12-29,Guided-Bank,0,57.733333333333334,0
Skagit winter gamefish 2025,2024-12-29,Guided-Boat,0,57.733333333333334,0
Skagit winter gamefish 2025,2024-12-29,Unguided-Bank,30.166666666666668,57.733333333333334,0.5225173210161663
Skagit winter gamefish 2025,2024-12-29,Unguided-Boat,27.566666666666666,57.733333333333334,0.47748267898383373
Skagit winter gamefish 2025,2025-01-05,Guided-Bank,0,198.95,0
Skagit winter gamefish 2025,2025-01-05,Guided-Boat,0,198.95,0
Skagit winter gamefish 2025,2025-01-05,Unguided-Bank,153.48333333333332,198.95,0.7714668677222082
Skagit winter gamefish 2025,2025-01-05,Unguided-Boat,45.46666666666667,198.95,0.22853313227779176
Skagit winter gamefish 2025,2025-01-12,Guided-Bank,0,305.01666666666665,0
Skagit winter gamefish 2025,2025-01-12,Guided-Boat,0,305.01666666666665,0
Skagit winter gamefish 2025,2025-01-12,Unguided-Bank,125.26666666666667,305.01666666666665,0.41068794054969676
Skagit winter gamefish 2025,2025-01-12,Unguided-Boat,179.75,305.01666666666665,0.5893120594503033
Skagit winter gamefish 2025,2025-01-19,Guided-Bank,0,81.51666666666667,0
Skagit winter gamefish 2025,2025-01-19,Guided-Boat,0,81.51666666666667,0
Skagit winter gamefish 2025,2025-01-19,Unguided-Bank,60.583333333333336,81.51666666666667,0.7432017992230628
Skagit winter gamefish 2025,2025-01-19,Unguided-Boat,20.933333333333334,81.51666666666667,0.2567982007769372
Skagit winter gamefish 2025,2025-01-26,Guided-Bank,16.466666666666665,77.08333333333333,0.21362162162162163
Skagit winter gamefish 2025,2025-01-26,Guided-Boat,0,77.08333333333333,0
Skagit winter gamefish 2025,2025-01-26,Unguided-Bank,37.75,77.08333333333333,0.4897297297297298
Skagit winter gamefish 2025,2025-01-26,Unguided-Boat,22.866666666666667,77.08333333333333,0.29664864864864865
Skagit winter steelhead 2021,2021-01-31,Guided-Bank,0,423.8833333333333,0
Skagit winter steelhead 2021,2021-01-31,Guided-Boat,24.699999999999996,423.8833333333333,0.05827075059961467
Skagit winter steelhead 2021,2021-01-31,Unguided-Bank,179.9,423.8833333333333,0.42440923210002757
Skagit winter steelhead 2021,2021-01-31,Unguided-Boat,219.28333333333333,423.8833333333333,0.5173200173003578
Skagit winter steelhead 2021,2021-02-07,Guided-Bank,0,500.01666666666665,0
Skagit winter steelhead 2021,2021-02-07,Guided-Boat,99.18333333333334,500.01666666666665,0.19836005466484452
Skagit winter steelhead 2021,2021-02-07,Unguided-Bank,183.91666666666666,500.01666666666665,0.3678210726309123
Skagit winter steelhead 2021,2021-02-07,Unguided-Boat,216.91666666666669,500.01666666666665,0.43381887270424324
Skagit winter steelhead 2021,2021-02-14,Guided-Bank,0,872.8333333333334,0
Skagit winter steelhead 2021,2021-02-14,Guided-Boat,87.5,872.8333333333334,0.10024823372159633
Skagit winter steelhead 2021,2021-02-14,Unguided-Bank,284.7166666666667,872.8333333333334,0.32619820507924385
Skagit winter steelhead 2021,2021-02-14,Unguided-Boat,500.6166666666667,872.8333333333334,0.5735535611991598
Skagit winter steelhead 2021,2021-02-21,Guided-Bank,0,1092.2333333333333,0
Skagit winter steelhead 2021,2021-02-21,Guided-Boat,134.91666666666666,1092.2333333333333,0.12352366710409862
Skagit winter steelhead 2021,2021-02-21,Unguided-Bank,350.73333333333335,1092.2333333333333,0.3211157567064425
Skagit winter steelhead 2021,2021-02-21,Unguided-Boat,606.5833333333334,1092.2333333333333,0.5553605761894589
Skagit winter steelhead 2021,2021-02-28,Guided-Bank,0,1756.55,0
Skagit winter steelhead 2021,2021-02-28,Guided-Boat,113.38333333333334,1756.55,0.06454887895780555
Skagit winter steelhead 2021,2021-02-28,Unguided-Bank,505.96666666666664,1756.55,0.28804569563443494
Skagit winter steelhead 2021,2021-02-28,Unguided-Boat,1137.2,1756.55,0.6474054254077596
Skagit winter steelhead 2021,2021-03-07,Guided-Bank,7.033333333333333,2011,0.0034974307972816176
Skagit winter steelhead 2021,2021-03-07,Guided-Boat,167.21666666666667,2011,0.08315100281783525
Skagit winter steelhead 2021,2021-03-07,Unguided-Bank,588.9,2011,0.2928393833913476
Skagit winter steelhead 2021,2021-03-07,Unguided-Boat,1247.85,2011,0.6205121829935355
Skagit winter steelhead 2021,2021-03-14,Guided-Bank,0,2030.2833333333333,0
Skagit winter steelhead 2021,2021-03-14,Guided-Boat,89.33333333333333,2030.2833333333333,0.04400042686981291
Skagit winter steelhead 2021,2021-03-14,Unguided-Bank,445.3333333333333,2030.2833333333333,0.2193454115599629
Skagit winter steelhead 2021,2021-03-14,Unguided-Boat,1495.6166666666666,2030.2833333333333,0.7366541615702241
Skagit winter steelhead 2021,2021-03-21,Guided-Bank,4.050000000000001,2196.583333333333,0.001843772525513108
Skagit winter steelhead 2021,2021-03-21,Guided-Boat,166.88333333333333,2196.583333333333,0.0759740506089002
Skagit winter steelhead 2021,2021-03-21,Unguided-Bank,476.26666666666665,2196.583333333333,0.21682157896733567
Skagit winter steelhead 2021,2021-03-21,Unguided-Boat,1549.3833333333332,2196.583333333333,0.7053605978982511
Skagit winter steelhead 2021,2021-03-28,Guided-Bank,26.400000000000002,2515.133333333333,0.01049646142020304
Skagit winter steelhead 2021,2021-03-28,Guided-Boat,255.41666666666666,2515.133333333333,0.10155193892967901
Skagit winter steelhead 2021,2021-03-28,Unguided-Bank,439.8333333333333,2515.133333333333,0.17487475813078168
Skagit winter steelhead 2021,2021-03-28,Unguided-Boat,1793.4833333333333,2515.133333333333,0.7130768415193364
Skagit winter steelhead 2021,2021-04-04,Guided-Bank,0,2260.7666666666664,0
Skagit winter steelhead 2021,2021-04-04,Guided-Boat,273.7,2260.7666666666664,0.12106512539993808
Skagit winter steelhead 2021,2021-04-04,Unguided-Bank,433.53333333333336,2260.7666666666664,0.19176385591908354
Skagit winter steelhead 2021,2021-04-04,Unguided-Boat,1553.5333333333333,2260.7666666666664,0.6871710186809785
Skagit winter steelhead 2021,2021-04-11,Guided-Bank,5,1498.7333333333333,0.0033361505271117834
Skagit winter steelhead 2021,2021-04-11,Guided-Boat,182.53333333333333,1498.7333333333333,0.12179173524309417
Skagit winter steelhead 2021,2021-04-11,Unguided-Bank,252.65,1498.7333333333333,0.1685756861349584
Skagit winter steelhead 2021,2021-04-11,Unguided-Boat,1058.55,1498.7333333333333,0.7062964280948356
Skagit winter steelhead 2023,2023-03-19,Guided-Bank,0,756.7,0
Skagit winter steelhead 2023,2023-03-19,Guided-Boat,0,756.7,0
Skagit winter steelhead 2023,2023-03-19,Unguided-Bank,297.43333333333334,756.7,0.3930663847407603
Skagit winter steelhead 2023,2023-03-19,Unguided-Boat,459.26666666666665,756.7,0.6069336152592396
Skagit winter steelhead 2023,2023-03-26,Guided-Bank,11.233333333333333,1525,0.007366120218579234
Skagit winter steelhead 2023,2023-03-26,Guided-Boat,87.08333333333333,1525,0.05710382513661202
Skagit winter steelhead 2023,2023-03-26,Unguided-Bank,526.9166666666666,1525,0.3455191256830601
Skagit winter steelhead 2023,2023-03-26,Unguided-Boat,899.7666666666667,1525,0.5900109289617487
Skagit winter steelhead 2023,2023-04-02,Guided-Bank,42.28333333333333,2464.083333333333,0.017159863370421725
Skagit winter steelhead 2023,2023-04-02,Guided-Boat,190.48333333333332,2464.083333333333,0.07730393317325578
Skagit winter steelhead 2023,2023-04-02,Unguided-Bank,1115.1,2464.083333333333,0.4525415130711218
Skagit winter steelhead 2023,2023-04-02,Unguided-Boat,1116.2166666666667,2464.083333333333,0.4529946903852008
Skagit winter steelhead 2023,2023-04-09,Guided-Bank,44.06666666666667,1119.2666666666667,0.03937101673714933
Skagit winter steelhead 2023,2023-04-09,Guided-Boat,44.05,1119.2666666666667,0.03935612603490381
Skagit winter steelhead 2023,2023-04-09,Unguided-Bank,480.6166666666667,1119.2666666666667,0.42940318065399963
Skagit winter steelhead 2023,2023-04-09,Unguided-Boat,550.5333333333333,1119.2666666666667,0.4918696765739472
Skagit winter steelhead 2023,2023-04-16,Guided-Bank,2.566666666666667,603.7666666666667,0.004251090377077237
Skagit winter steelhead 2023,2023-04-16,Guided-Boat,19.366666666666667,603.7666666666667,0.032076409208855516
Skagit winter steelhead 2023,2023-04-16,Unguided-Bank,368.93333333333334,603.7666666666667,0.6110528349804009
Skagit winter steelhead 2023,2023-04-16,Unguided-Boat,212.9,603.7666666666667,0.35261966543366646
Skagit winter steelhead 2023,2023-04-23,Guided-Bank,32.36666666666667,1187.7,0.027251550616036596
Skagit winter steelhead 2023,2023-04-23,Guided-Boat,98.88333333333333,1187.7,0.08325615334961128
Skagit winter steelhead 2023,2023-04-23,Unguided-Bank,554.8833333333333,1187.7,0.46719149055597653
Skagit winter steelhead 2023,2023-04-23,Unguided-Boat,501.56666666666666,1187.7,0.42230080547837556
Skagit winter steelhead 2023,2023-04-30,Guided-Bank,0,196.68333333333334,0
Skagit winter steelhead 2023,2023-04-30,Guided-Boat,0,196.68333333333334,0
Skagit winter steelhead 2023,2023-04-30,Unguided-Bank,135.58333333333334,196.68333333333334,0.6893483603084485
Skagit winter steelhead 2023,2023-04-30,Unguided-Boat,61.099999999999994,196.68333333333334,0.3106516396915515
Skagit winter steelhead 2024,2024-01-28,Guided-Bank,0,97.75,0
Skagit winter steelhead 2024,2024-01-28,Guided-Boat,0,97.75,0
Skagit winter steelhead 2024,2024-01-28,Unguided-Bank,85.61666666666667,97.75,0.8758738277919864
Skagit winter steelhead 2024,2024-01-28,Unguided-Boat,12.133333333333333,97.75,0.12412617220801364
Skagit winter steelhead 2024,2024-02-04,Guided-Bank,0,655.7,0
Skagit winter steelhead 2024,2024-02-04,Guided-Boat,79.13333333333333,655.7,0.12068527273651566
Skagit winter steelhead 2024,2024-02-04,Unguided-Bank,251.8,655.7,0.3840170809821565
Skagit winter steelhead 2024,2024-02-04,Unguided-Boat,324.76666666666665,655.7,0.4952976462813278
Skagit winter steelhead 2024,2024-02-11,Guided-Bank,0,1029.7,0
Skagit winter steelhead 2024,2024-02-11,Guided-Boat,97.6,1029.7,0.09478488880256385
Skagit winter steelhead 2024,2024-02-11,Unguided-Bank,408.3833333333333,1029.7,0.39660418892233984
Skagit winter steelhead 2024,2024-02-11,Unguided-Boat,523.7166666666667,1029.7,0.5086109222750963
Skagit winter steelhead 2024,2024-02-18,Guided-Bank,104.28333333333333,912.7833333333333,0.11424763087260577
Skagit winter steelhead 2024,2024-02-18,Guided-Boat,19.133333333333333,912.7833333333333,0.020961527927401538
Skagit winter steelhead 2024,2024-02-18,Unguided-Bank,347.1666666666667,912.7833333333333,0.3803385250241934
Skagit winter steelhead 2024,2024-02-18,Unguided-Boat,442.2,912.7833333333333,0.4844523161757993
Skagit winter steelhead 2024,2024-02-25,Guided-Bank,28.633333333333333,824.4333333333334,0.03473092629280718
Skagit winter steelhead 2024,2024-02-25,Guided-Boat,122.31666666666666,824.4333333333334,0.14836453321473334
Skagit winter steelhead 2024,2024-02-25,Unguided-Bank,401.6666666666667,824.4333333333334,0.48720333158128815
Skagit winter steelhead 2024,2024-02-25,Unguided-Boat,271.81666666666666,824.4333333333334,0.3297012089111713
Skagit winter steelhead 2024,2024-03-03,Guided-Bank,0,1022.5333333333333,0
Skagit winter steelhead 2024,2024-03-03,Guided-Boat,116.46666666666667,1022.5333333333333,0.11390011735558743
Skagit winter steelhead 2024,2024-03-03,Unguided-Bank,307.2,1022.5333333333333,0.30043030382057634
Skagit winter steelhead 2024,2024-03-03,Unguided-Boat,598.8666666666667,1022.5333333333333,0.5856695788238363
Skagit winter steelhead 2024,2024-03-10,Guided-Bank,32.93333333333333,1757.9,0.018734474846881694
Skagit winter steelhead 2024,2024-03-10,Guided-Boat,256.51666666666665,1757.9,0.14592221779775108
Skagit winter steelhead 2024,2024-03-10,Unguided-Bank,637.5666666666667,1757.9,0.3626865388626581
Skagit winter steelhead 2024,2024-03-10,Unguided-Boat,830.8833333333333,1757.9,0.4726567684927091
Skagit winter steelhead 2024,2024-03-17,Guided-Bank,80.91666666666667,1444.2166666666667,0.05602806596424821
Skagit winter steelhead 2024,2024-03-17,Guided-Boat,140.68333333333334,1444.2166666666667,0.09741151489273309
